Time (s), Speed
00:00:00,75.92,
00:00:01,100.46,
00:00:02,72.08,
00:00:03,100.46,
00:00:04,72.08,
00:00:05,72.08,
00:00:06,95.48,
00:00:07,49.02,
00:00:08,72.08,
00:00:09,100.46,
00:00:10,50.23,
00:00:11,72.08,
00:00:12,100.46,
00:00:13,100.46,
00:00:14,72.08,
00:00:15,72.08,
00:00:16,100.46,
00:00:17,100.46,
00:00:18,72.08,
00:00:19,72.08,
00:00:20,72.08,
00:00:21,86.72,
00:00:22,72.08,
00:00:23,72.08,
00:00:24,72.08,
00:00:25,72.08,
00:00:26,50.23,
00:00:27,25.12,
00:00:28,25.12,
00:00:29,72.08,
00:00:30,36.42,
00:00:31,72.08,
00:00:32,52.61,
00:00:33,100.46,
00:00:34,100.46,
00:00:35,100.46,
00:00:36,100.46,
00:00:37,100.46,
00:00:38,100.46,
00:00:39,100.46,
00:00:40,100.46,
00:00:41,100.46,
00:00:42,100.46,
00:00:43,100.46,
00:00:44,100.46,
00:00:45,100.46,
00:00:46,100.46,
00:00:47,100.46,
00:00:48,100.46,
00:00:49,100.46,
00:00:50,100.46,
00:00:51,100.46,
00:00:52,100.46,
00:00:53,100.46,
00:00:54,100.46,
00:00:55,100.46,
00:00:56,72.08,
00:00:57,72.08,
00:00:58,100.46,
