Time (s), Speed
00:00:00,95.63,
00:00:01,95.63,
00:00:02,95.63,
00:00:03,68.61,
00:00:04,68.61,
00:00:05,77.36,
00:00:06,77.36,
00:00:07,29.50,
00:00:08,29.55,
00:00:09,11.02,
00:00:10,23.91,
00:00:11,23.91,
00:00:12,27.06,
00:00:13,69.99,
00:00:14,68.61,
00:00:15,47.81,
00:00:16,68.61,
00:00:17,95.63,
00:00:18,82.94,
00:00:19,68.61,
00:00:20,68.61,
00:00:21,68.61,
00:00:22,68.61,
00:00:23,68.61,
00:00:24,95.63,
00:00:25,95.63,
00:00:26,68.61,
00:00:27,68.61,
00:00:28,68.61,
00:00:29,95.63,
00:00:30,47.81,
00:00:31,47.81,
00:00:32,47.81,
00:00:33,50.72,
00:00:34,47.81,
00:00:35,29.59,
00:00:36,23.91,
00:00:37,47.99,
00:00:38,29.55,
00:00:39,25.50,
00:00:40,46.38,
00:00:41,38.32,
00:00:42,27.13,
00:00:43,29.55,
00:00:44,29.55,
00:00:45,95.63,
00:00:46,95.63,
00:00:47,95.63,
00:00:48,95.63,
00:00:49,95.63,
00:00:50,95.63,
00:00:51,95.63,
00:00:52,95.63,
00:00:53,95.63,
00:00:54,95.63,
00:00:55,95.63,
00:00:56,95.63,
00:00:57,95.63,
00:00:58,95.63,
00:00:59,95.63,
00:01:00,95.63,
00:01:01,95.63,
00:01:02,95.63,
00:01:03,95.63,
00:01:04,95.63,
00:01:05,95.63,
00:01:06,95.63,
00:01:07,95.63,
00:01:08,95.63,
00:01:09,95.63,
00:01:10,68.61,
00:01:11,68.61,
00:01:12,68.61,
