Time (s), Speed
00:00:00,101.79,
00:00:01,102.00,
00:00:02,102.00,
00:00:03,73.18,
00:00:04,59.50,
00:00:05,82.52,
00:00:06,69.30,
00:00:07,49.47,
00:00:08,31.52,
00:00:09,22.50,
00:00:10,24.61,
00:00:11,67.62,
00:00:12,55.87,
00:00:13,73.18,
00:00:14,51.00,
00:00:15,73.18,
00:00:16,65.29,
00:00:17,102.00,
00:00:18,102.00,
00:00:19,102.00,
00:00:20,82.52,
00:00:21,81.94,
00:00:22,73.18,
00:00:23,73.18,
00:00:24,73.18,
00:00:25,102.00,
00:00:26,82.52,
00:00:27,82.52,
00:00:28,73.10,
00:00:29,82.52,
00:00:30,82.52,
00:00:31,82.52,
00:00:32,77.19,
00:00:33,49.47,
00:00:34,56.97,
00:00:35,41.05,
00:00:36,52.01,
00:00:37,31.52,
00:00:38,49.47,
00:00:39,31.52,
00:00:40,31.52,
00:00:41,46.77,
00:00:42,82.52,
00:00:43,102.00,
00:00:44,102.00,
00:00:45,102.00,
00:00:46,102.00,
00:00:47,102.00,
00:00:48,102.00,
00:00:49,102.00,
00:00:50,102.00,
00:00:51,102.00,
00:00:52,102.00,
00:00:53,102.00,
00:00:54,73.18,
00:00:55,93.43,
00:00:56,102.00,
00:00:57,102.00,
00:00:58,102.00,
00:00:59,102.00,
00:01:00,102.00,
00:01:01,73.18,
00:01:02,73.18,
00:01:03,73.18,
00:01:04,73.18,
00:01:05,102.00,
00:01:06,102.00,
00:01:07,102.00,
00:01:08,102.00,
00:01:09,75.40,
