Time (s), Speed
00:00:00,126.05,
00:00:01,96.21,
00:00:02,90.44,
00:00:03,74.64,
00:00:04,86.78,
00:00:05,61.14,
00:00:06,90.44,
00:00:07,80.33,
00:00:08,54.79,
00:00:09,120.88,
00:00:10,63.02,
00:00:11,63.02,
00:00:12,90.44,
00:00:13,90.44,
00:00:14,90.44,
00:00:15,90.44,
00:00:16,90.44,
00:00:17,90.44,
00:00:18,90.44,
00:00:19,90.44,
00:00:20,90.44,
00:00:21,90.44,
00:00:22,90.44,
00:00:23,90.44,
00:00:24,90.44,
00:00:25,90.44,
00:00:26,61.14,
00:00:27,63.02,
00:00:28,38.95,
00:00:29,38.95,
00:00:30,38.92,
00:00:31,38.95,
00:00:32,41.00,
00:00:33,78.12,
00:00:34,126.05,
00:00:35,126.05,
00:00:36,126.05,
00:00:37,126.05,
00:00:38,90.44,
00:00:39,90.44,
00:00:40,90.44,
00:00:41,90.44,
00:00:42,126.05,
00:00:43,126.05,
00:00:44,126.05,
00:00:45,90.44,
00:00:46,90.44,
00:00:47,90.44,
00:00:48,90.44,
00:00:49,90.44,
00:00:50,90.44,
00:00:51,90.44,
00:00:52,126.05,
00:00:53,126.05,
00:00:54,126.05,
00:00:55,126.05,
00:00:56,90.44,
00:00:57,124.48,
