Time (s), Speed
00:00:00,103.92,
00:00:01,110.00,
00:00:02,66.71,
00:00:03,97.90,
00:00:04,90.11,
00:00:05,66.71,
00:00:06,98.68,
00:00:07,83.23,
00:00:08,95.75,
00:00:09,82.79,
00:00:10,98.68,
00:00:11,103.47,
00:00:12,98.68,
00:00:13,94.02,
00:00:14,68.77,
00:00:15,102.09,
00:00:16,98.68,
00:00:17,98.68,
00:00:18,98.68,
00:00:19,86.53,
00:00:20,98.68,
00:00:21,98.68,
00:00:22,98.68,
00:00:23,98.68,
00:00:24,111.27,
00:00:25,97.75,
00:00:26,48.82,
00:00:27,98.68,
00:00:28,98.68,
00:00:29,98.68,
00:00:30,98.68,
00:00:31,98.68,
00:00:32,137.54,
00:00:33,137.54,
00:00:34,137.54,
00:00:35,137.54,
00:00:36,137.54,
00:00:37,137.54,
00:00:38,137.54,
00:00:39,137.54,
00:00:40,137.54,
00:00:41,137.54,
00:00:42,137.54,
00:00:43,137.54,
00:00:44,98.68,
00:00:45,98.68,
00:00:46,98.68,
00:00:47,98.68,
00:00:48,98.68,
00:00:49,98.68,
00:00:50,123.28,
00:00:51,137.54,
