Time (s), Speed
00:00:00,35.17,
00:00:01,70.33,
00:00:02,70.33,
00:00:03,70.33,
00:00:04,70.33,
00:00:05,68.23,
00:00:06,68.23,
00:00:07,35.17,
00:00:08,68.23,
00:00:09,43.47,
00:00:10,43.47,
00:00:11,43.47,
00:00:12,43.47,
00:00:13,48.41,
00:00:14,43.47,
00:00:15,19.31,
00:00:16,43.47,
00:00:17,43.47,
00:00:18,24.29,
00:00:19,34.56,
00:00:20,5.58,
00:00:21,36.21,
00:00:22,31.72,
00:00:23,6.63,
00:00:24,43.47,
00:00:25,35.17,
00:00:26,69.17,
00:00:27,70.33,
00:00:28,70.33,
00:00:29,70.33,
00:00:30,70.33,
00:00:31,70.33,
00:00:32,140.67,
00:00:33,70.33,
00:00:34,70.33,
00:00:35,70.33,
00:00:36,70.33,
00:00:37,70.33,
00:00:38,70.33,
00:00:39,70.33,
00:00:40,70.33,
00:00:41,70.33,
00:00:42,35.17,
00:00:43,35.17,
00:00:44,35.17,
00:00:45,70.14,
00:00:46,70.33,
00:00:47,34.10,
00:00:48,43.47,
00:00:49,35.17,
00:00:50,35.17,
00:00:51,35.17,
00:00:52,68.23,
00:00:53,70.33,
00:00:54,68.23,
00:00:55,82.96,
00:00:56,100.92,
00:00:57,128.20,
00:00:58,140.67,
00:00:59,140.67,
00:01:00,140.67,
00:01:01,140.67,
00:01:02,100.92,
00:01:03,100.92,
00:01:04,100.92,
00:01:05,100.92,
00:01:06,100.92,
00:01:07,100.92,
00:01:08,100.92,
00:01:09,100.92,
00:01:10,100.92,
00:01:11,140.67,
00:01:12,100.92,
00:01:13,100.92,
00:01:14,100.92,
00:01:15,100.92,
00:01:16,100.92,
00:01:17,100.92,
00:01:18,100.92,
00:01:19,100.92,
00:01:20,100.92,
00:01:21,100.92,
00:01:22,100.92,
