Time (s), Speed
00:00:00,77.31,
00:00:01,117.66,
00:00:02,117.66,
00:00:03,93.78,
00:00:04,95.19,
00:00:05,95.19,
00:00:06,36.36,
00:00:07,36.36,
00:00:08,36.36,
00:00:09,20.03,
00:00:10,9.34,
00:00:11,29.42,
00:00:12,32.54,
00:00:13,57.07,
00:00:14,11.95,
00:00:15,27.77,
00:00:16,35.03,
00:00:17,32.89,
00:00:18,58.83,
00:00:19,84.42,
00:00:20,84.42,
00:00:21,82.81,
00:00:22,84.42,
00:00:23,108.97,
00:00:24,84.42,
00:00:25,84.42,
00:00:26,117.66,
00:00:27,84.42,
00:00:28,117.66,
00:00:29,58.83,
00:00:30,58.83,
00:00:31,58.83,
00:00:32,58.83,
00:00:33,58.83,
00:00:34,80.65,
00:00:35,58.83,
00:00:36,29.42,
00:00:37,42.45,
00:00:38,56.61,
00:00:39,29.42,
00:00:40,37.84,
00:00:41,29.42,
00:00:42,36.44,
00:00:43,48.40,
00:00:44,85.69,
00:00:45,117.66,
00:00:46,117.66,
00:00:47,117.66,
00:00:48,117.66,
00:00:49,117.66,
00:00:50,117.66,
00:00:51,117.66,
00:00:52,117.66,
00:00:53,117.66,
00:00:54,84.42,
00:00:55,101.98,
00:00:56,117.66,
00:00:57,84.42,
00:00:58,84.42,
00:00:59,84.42,
00:01:00,84.42,
00:01:01,117.66,
00:01:02,84.42,
00:01:03,84.42,
00:01:04,117.66,
00:01:05,117.66,
00:01:06,84.42,
00:01:07,84.42,
00:01:08,84.42,
00:01:09,84.42,
00:01:10,84.42,
00:01:11,84.42,
00:01:12,84.42,
00:01:13,86.34,
