Time (s), Speed
00:00:00,40.22,
00:00:01,67.22,
00:00:02,67.22,
00:00:03,101.88,
00:00:04,96.46,
00:00:05,65.21,
00:00:06,120.16,
00:00:07,16.14,
00:00:08,40.25,
00:00:09,6.18,
00:00:10,7.87,
00:00:11,5.79,
00:00:12,40.38,
00:00:13,33.61,
00:00:14,33.61,
00:00:15,29.46,
00:00:16,41.55,
00:00:17,20.72,
00:00:18,41.55,
00:00:19,41.55,
00:00:20,38.58,
00:00:21,65.21,
00:00:22,39.37,
00:00:23,41.55,
00:00:24,32.29,
00:00:25,33.61,
00:00:26,58.78,
00:00:27,67.22,
00:00:28,33.61,
00:00:29,37.59,
00:00:30,67.22,
00:00:31,72.54,
00:00:32,96.46,
00:00:33,96.46,
00:00:34,96.46,
00:00:35,76.13,
00:00:36,67.22,
00:00:37,96.45,
00:00:38,96.46,
00:00:39,96.46,
00:00:40,96.46,
00:00:41,51.09,
00:00:42,38.66,
00:00:43,65.21,
00:00:44,33.61,
00:00:45,35.36,
00:00:46,43.23,
00:00:47,65.20,
00:00:48,30.53,
00:00:49,27.46,
00:00:50,17.81,
00:00:51,34.11,
00:00:52,103.52,
00:00:53,41.55,
00:00:54,61.93,
00:00:55,96.46,
00:00:56,108.77,
00:00:57,134.45,
00:00:58,134.45,
00:00:59,134.45,
00:01:00,134.45,
00:01:01,134.45,
00:01:02,134.45,
00:01:03,96.46,
00:01:04,96.46,
00:01:05,96.46,
00:01:06,96.46,
00:01:07,134.45,
00:01:08,134.45,
00:01:09,134.45,
00:01:10,134.45,
00:01:11,97.25,
00:01:12,67.22,
00:01:13,96.46,
00:01:14,96.46,
00:01:15,96.46,
00:01:16,96.46,
00:01:17,96.46,
00:01:18,96.46,
00:01:19,96.46,
00:01:20,100.95,
00:01:21,118.64,
