Time (s), Speed
00:00:00,62.65,
00:00:01,113.75,
00:00:02,62.65,
00:00:03,62.65,
00:00:04,89.90,
00:00:05,62.65,
00:00:06,62.65,
00:00:07,34.37,
00:00:08,33.76,
00:00:09,23.71,
00:00:10,11.90,
00:00:11,16.82,
00:00:12,34.65,
00:00:13,38.72,
00:00:14,38.72,
00:00:15,38.72,
00:00:16,24.23,
00:00:17,18.54,
00:00:18,38.72,
00:00:19,40.37,
00:00:20,31.14,
00:00:21,35.22,
00:00:22,94.29,
00:00:23,89.90,
00:00:24,89.90,
00:00:25,89.90,
00:00:26,60.78,
00:00:27,32.54,
00:00:28,125.31,
00:00:29,89.90,
00:00:30,89.90,
00:00:31,89.90,
00:00:32,89.90,
00:00:33,89.90,
00:00:34,51.27,
00:00:35,89.90,
00:00:36,60.78,
00:00:37,31.33,
00:00:38,31.33,
00:00:39,55.56,
00:00:40,60.78,
00:00:41,31.33,
00:00:42,37.93,
00:00:43,60.78,
00:00:44,58.82,
00:00:45,60.78,
00:00:46,31.38,
00:00:47,62.65,
00:00:48,42.78,
00:00:49,38.72,
00:00:50,57.55,
00:00:51,38.72,
00:00:52,101.37,
00:00:53,89.90,
00:00:54,89.90,
00:00:55,89.90,
00:00:56,89.90,
00:00:57,89.90,
00:00:58,89.90,
00:00:59,89.90,
00:01:00,89.90,
00:01:01,89.90,
00:01:02,125.31,
00:01:03,125.31,
00:01:04,125.31,
00:01:05,125.31,
00:01:06,89.90,
00:01:07,89.90,
00:01:08,89.90,
00:01:09,89.90,
00:01:10,89.90,
00:01:11,89.90,
00:01:12,89.90,
00:01:13,125.31,
00:01:14,125.31,
00:01:15,125.31,
00:01:16,89.90,
00:01:17,89.90,
00:01:18,89.90,
00:01:19,89.90,
00:01:20,66.08,
00:01:21,89.90,
00:01:22,89.90,
