Time (s), Speed
00:00:00,50.42,
00:00:01,97.01,
00:00:02,74.58,
00:00:03,74.58,
00:00:04,51.97,
00:00:05,55.52,
00:00:06,103.95,
00:00:07,28.59,
00:00:08,32.12,
00:00:09,50.42,
00:00:10,26.85,
00:00:11,32.12,
00:00:12,21.15,
00:00:13,74.58,
00:00:14,32.12,
00:00:15,12.51,
00:00:16,29.44,
00:00:17,46.17,
00:00:18,29.25,
00:00:19,32.12,
00:00:20,88.04,
00:00:21,103.95,
00:00:22,103.95,
00:00:23,103.95,
00:00:24,51.97,
00:00:25,51.97,
00:00:26,78.27,
00:00:27,74.58,
00:00:28,74.58,
00:00:29,103.95,
00:00:30,74.58,
00:00:31,73.26,
00:00:32,51.97,
00:00:33,74.58,
00:00:34,68.50,
00:00:35,81.78,
00:00:36,84.09,
00:00:37,74.58,
00:00:38,50.42,
00:00:39,32.12,
00:00:40,69.82,
00:00:41,54.01,
00:00:42,78.44,
00:00:43,64.34,
00:00:44,50.42,
00:00:45,32.12,
00:00:46,47.57,
00:00:47,103.95,
00:00:48,103.95,
00:00:49,103.95,
00:00:50,103.95,
00:00:51,103.95,
00:00:52,103.95,
00:00:53,103.95,
00:00:54,103.95,
00:00:55,103.95,
00:00:56,103.95,
00:00:57,103.95,
00:00:58,103.95,
00:00:59,103.95,
00:01:00,103.95,
00:01:01,103.95,
00:01:02,103.95,
00:01:03,103.95,
00:01:04,103.95,
00:01:05,103.95,
00:01:06,103.95,
00:01:07,103.95,
00:01:08,103.95,
00:01:09,103.95,
00:01:10,103.95,
00:01:11,103.95,
00:01:12,103.95,
00:01:13,74.58,
00:01:14,74.58,
00:01:15,103.95,
