Time (s), Speed
00:00:00,86.10,
00:00:01,120.00,
00:00:02,120.00,
00:00:03,60.00,
00:00:04,120.00,
00:00:05,43.11,
00:00:06,13.82,
00:00:07,21.79,
00:00:08,29.99,
00:00:09,37.08,
00:00:10,35.91,
00:00:11,37.08,
00:00:12,30.00,
00:00:13,86.10,
00:00:14,86.10,
00:00:15,86.10,
00:00:16,86.10,
00:00:17,86.10,
00:00:18,120.00,
00:00:19,120.00,
00:00:20,120.00,
00:00:21,120.00,
00:00:22,120.00,
00:00:23,86.10,
00:00:24,86.10,
00:00:25,86.10,
00:00:26,97.08,
00:00:27,86.10,
00:00:28,60.00,
00:00:29,58.20,
00:00:30,58.20,
00:00:31,86.10,
00:00:32,86.10,
00:00:33,37.08,
00:00:34,58.20,
00:00:35,97.08,
00:00:36,120.00,
00:00:37,120.00,
00:00:38,120.00,
00:00:39,120.00,
00:00:40,120.00,
00:00:41,120.00,
00:00:42,120.00,
00:00:43,120.00,
00:00:44,120.00,
00:00:45,97.08,
00:00:46,97.08,
00:00:47,97.08,
00:00:48,120.00,
00:00:49,120.00,
00:00:50,120.00,
00:00:51,86.10,
00:00:52,86.10,
00:00:53,120.00,
00:00:54,120.00,
00:00:55,86.10,
00:00:56,86.10,
00:00:57,86.10,
00:00:58,86.10,
00:00:59,120.00,
