Time (s), Speed
00:00:00,101.73,
00:00:01,76.10,
00:00:02,106.07,
00:00:03,76.10,
00:00:04,76.10,
00:00:05,51.45,
00:00:06,51.45,
00:00:07,32.78,
00:00:08,12.88,
00:00:09,5.13,
00:00:10,10.77,
00:00:11,11.66,
00:00:12,32.78,
00:00:13,22.72,
00:00:14,76.10,
00:00:15,76.10,
00:00:16,76.10,
00:00:17,76.10,
00:00:18,76.10,
00:00:19,106.07,
00:00:20,106.07,
00:00:21,106.07,
00:00:22,76.10,
00:00:23,76.10,
00:00:24,76.10,
00:00:25,76.10,
00:00:26,106.07,
00:00:27,76.10,
00:00:28,76.10,
00:00:29,76.10,
00:00:30,76.10,
00:00:31,95.99,
00:00:32,51.13,
00:00:33,76.10,
00:00:34,49.24,
00:00:35,76.10,
00:00:36,76.10,
00:00:37,54.53,
00:00:38,60.91,
00:00:39,106.07,
00:00:40,106.07,
00:00:41,106.07,
00:00:42,106.07,
00:00:43,106.07,
00:00:44,76.10,
00:00:45,76.10,
00:00:46,76.10,
00:00:47,76.27,
00:00:48,81.18,
00:00:49,106.07,
00:00:50,106.07,
00:00:51,106.07,
00:00:52,106.07,
00:00:53,106.07,
00:00:54,106.07,
00:00:55,106.07,
00:00:56,76.10,
00:00:57,76.10,
00:00:58,76.10,
00:00:59,76.10,
00:01:00,103.22,
