Time (s), Speed
00:00:00,96.83,
00:00:01,96.83,
00:00:02,96.83,
00:00:03,96.83,
00:00:04,69.47,
00:00:05,69.47,
00:00:06,69.47,
00:00:07,48.42,
00:00:08,69.47,
00:00:09,96.83,
00:00:10,96.83,
00:00:11,52.81,
00:00:12,85.71,
00:00:13,96.83,
00:00:14,96.83,
00:00:15,69.47,
00:00:16,69.47,
00:00:17,96.83,
00:00:18,96.83,
00:00:19,69.47,
00:00:20,69.47,
00:00:21,69.47,
00:00:22,78.34,
00:00:23,69.47,
00:00:24,96.83,
00:00:25,96.83,
00:00:26,69.47,
00:00:27,46.96,
00:00:28,96.83,
00:00:29,46.96,
00:00:30,21.52,
00:00:31,46.96,
00:00:32,72.61,
00:00:33,67.66,
00:00:34,65.98,
00:00:35,96.83,
00:00:36,96.83,
00:00:37,96.83,
00:00:38,96.83,
00:00:39,96.83,
00:00:40,96.83,
00:00:41,96.83,
00:00:42,96.83,
00:00:43,96.83,
00:00:44,96.83,
00:00:45,96.83,
00:00:46,96.83,
00:00:47,96.83,
00:00:48,96.83,
00:00:49,96.83,
00:00:50,96.83,
00:00:51,96.83,
00:00:52,96.83,
00:00:53,96.83,
00:00:54,96.83,
00:00:55,96.83,
