Time (s), Speed
00:00:00,117.68,
00:00:01,99.28,
00:00:02,99.28,
00:00:03,99.28,
00:00:04,67.11,
00:00:05,42.76,
00:00:06,42.76,
00:00:07,42.76,
00:00:08,30.77,
00:00:09,8.30,
00:00:10,15.94,
00:00:11,42.76,
00:00:12,31.86,
00:00:13,42.76,
00:00:14,99.28,
00:00:15,111.95,
00:00:16,99.28,
00:00:17,99.28,
00:00:18,78.48,
00:00:19,69.19,
00:00:20,99.28,
00:00:21,67.11,
00:00:22,99.28,
00:00:23,64.93,
00:00:24,102.49,
00:00:25,81.20,
00:00:26,82.37,
00:00:27,67.11,
00:00:28,34.59,
00:00:29,53.37,
00:00:30,99.81,
00:00:31,67.11,
00:00:32,27.97,
00:00:33,69.19,
00:00:34,32.76,
00:00:35,29.90,
00:00:36,28.44,
00:00:37,42.76,
00:00:38,36.14,
00:00:39,33.66,
00:00:40,45.41,
00:00:41,64.30,
00:00:42,33.91,
00:00:43,93.00,
00:00:44,99.28,
00:00:45,99.28,
00:00:46,99.28,
00:00:47,99.28,
00:00:48,138.37,
00:00:49,138.37,
00:00:50,99.28,
00:00:51,99.28,
00:00:52,99.28,
00:00:53,99.28,
00:00:54,138.37,
00:00:55,99.28,
00:00:56,99.28,
00:00:57,99.28,
00:00:58,99.28,
00:00:59,99.28,
00:01:00,99.28,
00:01:01,99.28,
00:01:02,111.95,
00:01:03,116.61,
