Time (s), Speed
00:00:00,95.70,
00:00:01,68.66,
00:00:02,68.66,
00:00:03,74.74,
00:00:04,95.70,
00:00:05,68.66,
00:00:06,40.65,
00:00:07,29.57,
00:00:08,29.57,
00:00:09,29.57,
00:00:10,21.04,
00:00:11,46.42,
00:00:12,28.46,
00:00:13,68.66,
00:00:14,95.70,
00:00:15,91.10,
00:00:16,95.70,
00:00:17,85.01,
00:00:18,95.70,
00:00:19,47.85,
00:00:20,68.66,
00:00:21,68.66,
00:00:22,68.66,
00:00:23,68.66,
00:00:24,95.70,
00:00:25,47.85,
00:00:26,47.85,
00:00:27,47.85,
00:00:28,47.85,
00:00:29,81.92,
00:00:30,68.66,
00:00:31,68.66,
00:00:32,46.42,
00:00:33,23.93,
00:00:34,23.93,
00:00:35,23.93,
00:00:36,23.93,
00:00:37,23.93,
00:00:38,46.42,
00:00:39,21.64,
00:00:40,23.93,
00:00:41,46.42,
00:00:42,77.43,
00:00:43,23.93,
00:00:44,68.66,
00:00:45,90.39,
00:00:46,95.70,
00:00:47,95.70,
00:00:48,95.70,
00:00:49,95.70,
00:00:50,95.70,
00:00:51,95.70,
00:00:52,95.70,
00:00:53,95.70,
00:00:54,95.70,
00:00:55,95.70,
00:00:56,95.70,
00:00:57,95.70,
00:00:58,95.70,
00:00:59,95.70,
00:01:00,95.70,
00:01:01,95.70,
00:01:02,95.70,
00:01:03,95.70,
00:01:04,95.70,
00:01:05,95.70,
00:01:06,95.70,
