Time (s), Speed
00:00:00,59.44,
00:00:01,118.88,
00:00:02,118.88,
00:00:03,118.88,
00:00:04,85.29,
00:00:05,85.29,
00:00:06,85.29,
00:00:07,59.44,
00:00:08,85.29,
00:00:09,85.29,
00:00:10,85.29,
00:00:11,118.88,
00:00:12,59.44,
00:00:13,85.29,
00:00:14,118.88,
00:00:15,85.29,
00:00:16,118.88,
00:00:17,118.88,
00:00:18,85.29,
00:00:19,85.29,
00:00:20,85.29,
00:00:21,85.29,
00:00:22,104.36,
00:00:23,85.29,
00:00:24,85.29,
00:00:25,96.18,
00:00:26,16.78,
00:00:27,51.46,
00:00:28,96.18,
00:00:29,85.29,
00:00:30,85.29,
00:00:31,118.88,
00:00:32,118.88,
00:00:33,118.88,
00:00:34,118.88,
00:00:35,118.88,
00:00:36,118.88,
00:00:37,118.88,
00:00:38,118.88,
00:00:39,85.29,
00:00:40,85.29,
00:00:41,96.18,
00:00:42,118.88,
00:00:43,118.88,
00:00:44,118.88,
00:00:45,118.88,
00:00:46,118.88,
00:00:47,85.29,
