Time (s), Speed
00:00:00,115.05,
00:00:01,115.05,
00:00:02,82.54,
00:00:03,93.08,
00:00:04,55.80,
00:00:05,49.05,
00:00:06,32.51,
00:00:07,86.79,
00:00:08,115.05,
00:00:09,115.05,
00:00:10,115.05,
00:00:11,115.05,
00:00:12,115.05,
00:00:13,57.52,
00:00:14,77.41,
00:00:15,115.05,
00:00:16,115.05,
00:00:17,82.54,
00:00:18,115.05,
00:00:19,111.73,
00:00:20,115.05,
00:00:21,115.05,
00:00:22,55.80,
00:00:23,28.76,
00:00:24,55.00,
00:00:25,102.68,
00:00:26,115.05,
00:00:27,115.05,
00:00:28,115.05,
00:00:29,82.54,
00:00:30,82.54,
00:00:31,82.54,
00:00:32,115.05,
00:00:33,115.05,
00:00:34,115.05,
00:00:35,115.05,
00:00:36,115.05,
00:00:37,115.05,
00:00:38,115.05,
00:00:39,115.05,
00:00:40,82.54,
00:00:41,82.54,
00:00:42,82.54,
00:00:43,115.05,
00:00:44,115.05,
