Time (s), Speed
00:00:00,88.98,
00:00:01,88.98,
00:00:02,88.98,
00:00:03,124.02,
00:00:04,64.12,
00:00:05,60.15,
00:00:06,67.34,
00:00:07,100.34,
00:00:08,124.02,
00:00:09,124.02,
00:00:10,124.02,
00:00:11,88.98,
00:00:12,124.02,
00:00:13,60.15,
00:00:14,88.98,
00:00:15,88.98,
00:00:16,79.77,
00:00:17,88.98,
00:00:18,88.98,
00:00:19,88.98,
00:00:20,88.98,
00:00:21,102.45,
00:00:22,88.98,
00:00:23,60.15,
00:00:24,100.34,
00:00:25,60.15,
00:00:26,35.40,
00:00:27,29.73,
00:00:28,60.15,
00:00:29,76.06,
00:00:30,88.98,
00:00:31,124.02,
00:00:32,124.02,
00:00:33,124.02,
00:00:34,124.02,
00:00:35,124.02,
00:00:36,62.01,
00:00:37,88.98,
00:00:38,88.98,
00:00:39,88.98,
00:00:40,88.98,
00:00:41,124.02,
00:00:42,124.02,
00:00:43,124.02,
00:00:44,124.02,
00:00:45,124.02,
00:00:46,124.02,
00:00:47,88.98,
00:00:48,124.02,
