Time (s), Speed
00:00:00,116.01,
00:00:01,116.01,
00:00:02,116.01,
00:00:03,116.01,
00:00:04,93.86,
00:00:05,116.01,
00:00:06,83.24,
00:00:07,116.01,
00:00:08,116.01,
00:00:09,116.01,
00:00:10,116.01,
00:00:11,113.53,
00:00:12,116.01,
00:00:13,35.80,
00:00:14,83.24,
00:00:15,83.24,
00:00:16,83.24,
00:00:17,65.57,
00:00:18,83.24,
00:00:19,83.24,
00:00:20,83.24,
00:00:21,83.24,
00:00:22,83.24,
00:00:23,59.56,
00:00:24,58.01,
00:00:25,85.49,
00:00:26,83.24,
00:00:27,83.24,
00:00:28,83.24,
00:00:29,83.24,
00:00:30,116.01,
00:00:31,116.01,
00:00:32,116.01,
00:00:33,116.01,
00:00:34,116.01,
00:00:35,116.01,
00:00:36,116.01,
00:00:37,116.01,
00:00:38,116.01,
00:00:39,116.01,
00:00:40,83.24,
00:00:41,83.24,
00:00:42,83.24,
00:00:43,83.24,
00:00:44,83.24,
00:00:45,83.24,
00:00:46,83.24,
00:00:47,116.01,
