Time (s), Speed
00:00:00,134.81,
00:00:01,134.81,
00:00:02,96.72,
00:00:03,96.72,
00:00:04,23.54,
00:00:05,86.72,
00:00:06,134.81,
00:00:07,96.72,
00:00:08,96.72,
00:00:09,134.81,
00:00:10,134.81,
00:00:11,134.81,
00:00:12,134.81,
00:00:13,134.81,
00:00:14,134.81,
00:00:15,134.81,
00:00:16,134.81,
00:00:17,134.81,
00:00:18,134.81,
00:00:19,99.45,
00:00:20,134.81,
00:00:21,134.81,
00:00:22,134.81,
00:00:23,134.81,
00:00:24,134.81,
00:00:25,134.81,
00:00:26,134.81,
00:00:27,134.81,
00:00:28,134.81,
00:00:29,134.81,
00:00:30,134.81,
00:00:31,134.81,
00:00:32,134.81,
00:00:33,134.81,
00:00:34,134.81,
