Time (s),Duration (hh:mm:ss)
00:00:00,150.00,
00:00:01,107.62,
00:00:02,150.00,
00:00:04,150.00,
00:00:05,150.00,
00:00:07,150.00,
00:00:08,150.00,
00:00:10,150.00,
00:00:11,150.00,
00:00:13,150.00,
00:00:14,150.00,
00:00:16,150.00,
