Time (s), Speed
00:00:00,80.78,
00:00:01,69.38,
00:00:02,69.38,
00:00:03,67.30,
00:00:04,69.38,
00:00:05,67.30,
00:00:06,49.30,
00:00:07,42.88,
00:00:08,36.70,
00:00:09,10.00,
00:00:10,19.00,
00:00:11,9.21,
00:00:12,32.73,
00:00:13,51.09,
00:00:14,39.80,
00:00:15,53.00,
00:00:16,38.06,
00:00:17,34.69,
00:00:18,41.96,
00:00:19,138.77,
00:00:20,69.38,
00:00:21,69.38,
00:00:22,75.20,
00:00:23,34.69,
00:00:24,85.89,
00:00:25,44.81,
00:00:26,99.56,
00:00:27,99.56,
00:00:28,34.69,
00:00:29,98.36,
00:00:30,69.38,
00:00:31,79.46,
00:00:32,138.77,
00:00:33,138.77,
00:00:34,138.77,
00:00:35,106.31,
00:00:36,42.88,
00:00:37,63.48,
00:00:38,67.30,
00:00:39,42.88,
00:00:40,67.30,
00:00:41,42.88,
00:00:42,42.88,
00:00:43,29.30,
00:00:44,67.30,
00:00:45,99.56,
00:00:46,99.56,
00:00:47,99.56,
00:00:48,99.56,
00:00:49,99.56,
00:00:50,138.77,
00:00:51,138.77,
00:00:52,138.77,
00:00:53,138.77,
00:00:54,138.77,
00:00:55,138.77,
00:00:56,138.77,
00:00:57,138.77,
00:00:58,138.77,
00:00:59,99.56,
00:01:00,138.77,
00:01:01,99.56,
00:01:02,99.56,
00:01:03,99.56,
00:01:04,99.56,
00:01:05,99.56,
00:01:06,99.56,
00:01:07,99.56,
00:01:08,99.56,
00:01:09,96.46,
00:01:10,99.56,
00:01:11,110.28,
