Time (s), Speed
00:00:00,67.70,
00:00:01,70.64,
00:00:02,105.14,
00:00:03,64.98,
00:00:04,64.98,
00:00:05,64.98,
00:00:06,32.49,
00:00:07,60.64,
00:00:08,71.79,
00:00:09,34.95,
00:00:10,32.49,
00:00:11,40.16,
00:00:12,36.30,
00:00:13,28.55,
00:00:14,64.98,
00:00:15,64.98,
00:00:16,71.45,
00:00:17,72.16,
00:00:18,129.95,
00:00:19,129.95,
00:00:20,93.24,
00:00:21,93.24,
00:00:22,67.07,
00:00:23,77.81,
00:00:24,64.98,
00:00:25,129.95,
00:00:26,46.48,
00:00:27,129.95,
00:00:28,100.75,
00:00:29,64.98,
00:00:30,93.24,
00:00:31,64.98,
00:00:32,32.49,
00:00:33,32.49,
00:00:34,64.98,
00:00:35,64.98,
00:00:36,76.15,
00:00:37,93.24,
00:00:38,93.24,
00:00:39,93.24,
00:00:40,93.24,
00:00:41,93.24,
00:00:42,93.24,
00:00:43,129.95,
00:00:44,129.95,
00:00:45,129.95,
00:00:46,129.95,
00:00:47,129.95,
00:00:48,93.24,
00:00:49,93.24,
00:00:50,99.60,
00:00:51,129.95,
00:00:52,129.95,
00:00:53,93.24,
00:00:54,93.24,
00:00:55,93.24,
00:00:56,93.24,
00:00:57,93.24,
00:00:58,93.24,
00:00:59,93.24,
00:01:00,93.24,
00:01:01,93.24,
00:01:02,129.95,
00:01:03,129.95,
