Time (s), Speed
00:00:00,100.24,
00:00:01,52.21,
00:00:02,104.49,
00:00:03,104.49,
00:00:04,74.97,
00:00:05,84.54,
00:00:06,43.62,
00:00:07,7.04,
00:00:08,14.25,
00:00:09,32.25,
00:00:10,9.51,
00:00:11,78.90,
00:00:12,104.49,
00:00:13,104.49,
00:00:14,104.49,
00:00:15,104.49,
00:00:16,104.49,
00:00:17,104.49,
00:00:18,84.54,
00:00:19,74.97,
00:00:20,74.97,
00:00:21,74.97,
00:00:22,74.97,
00:00:23,104.49,
00:00:24,104.49,
00:00:25,84.54,
00:00:26,84.54,
00:00:27,84.48,
00:00:28,68.60,
00:00:29,22.62,
00:00:30,32.29,
00:00:31,50.68,
00:00:32,66.28,
00:00:33,32.29,
00:00:34,84.54,
00:00:35,103.18,
00:00:36,104.49,
00:00:37,104.49,
00:00:38,104.49,
00:00:39,104.49,
00:00:40,104.49,
00:00:41,104.49,
00:00:42,104.49,
00:00:43,104.49,
00:00:44,104.49,
00:00:45,104.49,
00:00:46,104.49,
00:00:47,104.49,
00:00:48,104.49,
00:00:49,104.49,
00:00:50,104.49,
00:00:51,104.49,
00:00:52,104.49,
00:00:53,104.49,
00:00:54,104.49,
00:00:55,104.49,
00:00:56,104.49,
00:00:57,104.49,
00:00:58,104.49,
00:00:59,104.49,
00:01:00,104.49,
00:01:01,104.49,
00:01:02,104.49,
