Time (s), Speed
00:00:00,135.67,
00:00:01,112.79,
00:00:02,65.80,
00:00:03,38.04,
00:00:04,77.40,
00:00:05,85.82,
00:00:06,40.57,
00:00:07,87.19,
00:00:08,113.97,
00:00:09,65.80,
00:00:10,86.64,
00:00:11,101.73,
00:00:12,135.67,
00:00:13,97.34,
00:00:14,97.34,
00:00:15,97.34,
00:00:16,97.34,
00:00:17,135.67,
00:00:18,97.34,
00:00:19,97.34,
00:00:20,97.34,
00:00:21,97.34,
00:00:22,97.34,
00:00:23,135.67,
00:00:24,97.34,
00:00:25,97.34,
00:00:26,109.76,
00:00:27,41.92,
00:00:28,65.80,
00:00:29,97.34,
00:00:30,97.34,
00:00:31,97.34,
00:00:32,97.34,
00:00:33,97.34,
00:00:34,106.87,
00:00:35,135.67,
00:00:36,135.67,
00:00:37,135.67,
00:00:38,135.67,
00:00:39,135.67,
00:00:40,135.67,
00:00:41,135.67,
00:00:42,135.67,
00:00:43,97.34,
00:00:44,97.34,
00:00:45,97.34,
00:00:46,135.67,
00:00:47,135.67,
00:00:48,135.67,
00:00:49,135.67,
00:00:50,135.67,
00:00:51,135.67,
00:00:52,135.67,
