Time (s), Speed
00:00:00,107.74,
00:00:01,107.74,
00:00:02,107.74,
00:00:03,77.30,
00:00:04,77.30,
00:00:05,98.48,
00:00:06,107.74,
00:00:07,77.30,
00:00:08,77.30,
00:00:09,80.51,
00:00:10,77.30,
00:00:11,77.30,
00:00:12,52.26,
00:00:13,77.30,
00:00:14,77.30,
00:00:15,77.30,
00:00:16,77.30,
00:00:17,77.30,
00:00:18,77.30,
00:00:19,77.30,
00:00:20,77.30,
00:00:21,77.30,
00:00:22,81.99,
00:00:23,77.30,
00:00:24,87.16,
00:00:25,87.16,
00:00:26,87.16,
00:00:27,33.29,
00:00:28,37.64,
00:00:29,37.57,
00:00:30,33.29,
00:00:31,43.26,
00:00:32,77.30,
00:00:33,91.36,
00:00:34,107.74,
00:00:35,107.74,
00:00:36,107.74,
00:00:37,107.74,
00:00:38,107.74,
00:00:39,107.74,
00:00:40,107.74,
00:00:41,107.74,
00:00:42,77.30,
00:00:43,77.30,
00:00:44,77.30,
00:00:45,77.30,
00:00:46,107.74,
00:00:47,107.74,
00:00:48,107.74,
00:00:49,107.74,
00:00:50,107.74,
00:00:51,107.74,
00:00:52,107.74,
00:00:53,77.30,
00:00:54,107.74,
00:00:55,107.74,
00:00:56,107.74,
00:00:57,107.74,
