Time (s), Speed
00:00:00,76.78,
00:00:01,89.84,
00:00:02,117.44,
00:00:03,62.61,
00:00:04,82.74,
00:00:05,79.80,
00:00:06,72.05,
00:00:07,52.78,
00:00:08,28.33,
00:00:09,62.34,
00:00:10,125.22,
00:00:11,60.74,
00:00:12,62.61,
00:00:13,89.84,
00:00:14,31.31,
00:00:15,120.41,
00:00:16,125.22,
00:00:17,89.84,
00:00:18,89.84,
00:00:19,62.61,
00:00:20,62.61,
00:00:21,125.22,
00:00:22,62.61,
00:00:23,89.40,
00:00:24,125.22,
00:00:25,125.22,
00:00:26,125.22,
00:00:27,31.31,
00:00:28,31.31,
00:00:29,31.31,
00:00:30,60.74,
00:00:31,31.15,
00:00:32,31.31,
00:00:33,89.73,
00:00:34,125.22,
00:00:35,125.22,
00:00:36,125.22,
00:00:37,89.84,
00:00:38,89.84,
00:00:39,89.84,
00:00:40,125.22,
00:00:41,125.22,
00:00:42,125.22,
00:00:43,125.22,
00:00:44,125.22,
00:00:45,125.22,
00:00:46,125.22,
00:00:47,92.84,
00:00:48,89.84,
00:00:49,92.36,
00:00:50,125.22,
00:00:51,125.22,
00:00:52,89.84,
00:00:53,89.84,
00:00:54,89.84,
00:00:55,89.84,
