Time (s), Speed
00:00:00,90.94,
00:00:01,90.94,
00:00:02,63.37,
00:00:03,90.94,
00:00:04,63.37,
00:00:05,61.47,
00:00:06,73.91,
00:00:07,31.69,
00:00:08,70.61,
00:00:09,19.43,
00:00:10,28.09,
00:00:11,39.17,
00:00:12,34.68,
00:00:13,61.47,
00:00:14,39.17,
00:00:15,36.12,
00:00:16,90.94,
00:00:17,90.94,
00:00:18,90.94,
00:00:19,90.94,
00:00:20,69.49,
00:00:21,90.94,
00:00:22,90.94,
00:00:23,90.94,
00:00:24,90.94,
00:00:25,90.94,
00:00:26,61.47,
00:00:27,61.47,
00:00:28,106.03,
00:00:29,61.47,
00:00:30,61.47,
00:00:31,90.94,
00:00:32,102.54,
00:00:33,46.81,
00:00:34,59.96,
00:00:35,63.37,
00:00:36,72.16,
00:00:37,39.17,
00:00:38,61.47,
00:00:39,39.17,
00:00:40,51.55,
00:00:41,39.17,
00:00:42,86.31,
00:00:43,90.94,
00:00:44,126.75,
00:00:45,90.94,
00:00:46,126.75,
00:00:47,126.75,
00:00:48,126.75,
00:00:49,126.75,
00:00:50,126.75,
00:00:51,126.75,
00:00:52,126.75,
00:00:53,126.75,
00:00:54,90.94,
00:00:55,90.94,
00:00:56,90.94,
00:00:57,126.75,
00:00:58,126.75,
00:00:59,126.75,
00:01:00,90.94,
00:01:01,90.94,
00:01:02,90.94,
00:01:03,90.94,
00:01:04,90.94,
00:01:05,90.94,
00:01:06,90.94,
