Time (s), Speed
00:00:00,90.54,
00:00:01,89.89,
00:00:02,91.65,
00:00:03,77.59,
00:00:04,33.47,
00:00:05,112.06,
00:00:06,91.65,
00:00:07,91.65,
00:00:08,63.87,
00:00:09,127.57,
00:00:10,123.26,
00:00:11,127.75,
00:00:12,117.71,
00:00:13,91.65,
00:00:14,93.16,
00:00:15,91.65,
00:00:16,91.65,
00:00:17,91.65,
00:00:18,91.65,
00:00:19,91.65,
00:00:20,103.35,
00:00:21,61.96,
00:00:22,103.35,
00:00:23,103.35,
00:00:24,39.83,
00:00:25,61.96,
00:00:26,39.48,
00:00:27,39.48,
00:00:28,72.10,
00:00:29,91.65,
00:00:30,127.75,
00:00:31,127.75,
00:00:32,127.75,
00:00:33,127.75,
00:00:34,127.75,
00:00:35,127.75,
00:00:36,91.65,
00:00:37,91.65,
00:00:38,91.65,
00:00:39,91.65,
00:00:40,95.69,
00:00:41,91.65,
00:00:42,127.75,
00:00:43,91.65,
00:00:44,91.65,
00:00:45,91.65,
00:00:46,91.65,
00:00:47,91.65,
00:00:48,91.65,
00:00:49,91.65,
00:00:50,91.65,
00:00:51,91.65,
00:00:52,106.56,
00:00:53,91.65,
