Time (s), Speed
00:00:00,105.52,
00:00:01,99.60,
00:00:02,99.60,
00:00:03,69.41,
00:00:04,67.33,
00:00:05,112.30,
00:00:06,75.34,
00:00:07,41.75,
00:00:08,67.33,
00:00:09,28.03,
00:00:10,20.19,
00:00:11,42.90,
00:00:12,42.90,
00:00:13,23.60,
00:00:14,42.90,
00:00:15,84.17,
00:00:16,69.38,
00:00:17,67.33,
00:00:18,99.60,
00:00:19,99.60,
00:00:20,99.60,
00:00:21,69.41,
00:00:22,99.60,
00:00:23,54.78,
00:00:24,78.02,
00:00:25,79.47,
00:00:26,69.41,
00:00:27,34.70,
00:00:28,91.92,
00:00:29,106.50,
00:00:30,34.70,
00:00:31,34.70,
00:00:32,34.70,
00:00:33,34.70,
00:00:34,34.70,
00:00:35,30.71,
00:00:36,34.70,
00:00:37,34.70,
00:00:38,34.70,
00:00:39,34.70,
00:00:40,34.70,
00:00:41,34.70,
00:00:42,34.70,
00:00:43,34.70,
00:00:44,34.70,
00:00:45,34.70,
00:00:46,69.41,
00:00:47,31.62,
00:00:48,72.44,
00:00:49,58.80,
00:00:50,99.60,
00:00:51,99.60,
00:00:52,99.60,
00:00:53,99.60,
00:00:54,101.85,
00:00:55,138.82,
00:00:56,138.82,
00:00:57,138.82,
00:00:58,138.82,
00:00:59,138.82,
00:01:00,138.82,
00:01:01,138.82,
00:01:02,99.60,
00:01:03,99.60,
00:01:04,81.91,
00:01:05,138.82,
00:01:06,69.41,
00:01:07,99.60,
00:01:08,101.98,
00:01:09,99.60,
00:01:10,99.60,
00:01:11,99.60,
