Time (s), Speed
00:00:00,82.34,
00:00:01,89.02,
00:00:02,80.60,
00:00:03,108.63,
00:00:04,80.24,
00:00:05,87.88,
00:00:06,87.88,
00:00:07,85.29,
00:00:08,108.63,
00:00:09,108.63,
00:00:10,77.94,
00:00:11,70.32,
00:00:12,108.63,
00:00:13,77.24,
00:00:14,77.94,
00:00:15,77.94,
00:00:16,108.63,
00:00:17,108.63,
00:00:18,87.88,
00:00:19,108.63,
00:00:20,108.63,
00:00:21,77.94,
00:00:22,87.88,
00:00:23,87.88,
00:00:24,54.31,
00:00:25,77.94,
00:00:26,87.88,
00:00:27,23.97,
00:00:28,52.69,
00:00:29,108.63,
00:00:30,108.63,
00:00:31,108.63,
00:00:32,108.63,
00:00:33,108.63,
00:00:34,108.63,
00:00:35,108.63,
00:00:36,108.63,
00:00:37,108.63,
00:00:38,108.63,
00:00:39,108.63,
00:00:40,108.63,
00:00:41,77.94,
00:00:42,77.94,
00:00:43,77.94,
00:00:44,108.63,
00:00:45,108.63,
00:00:46,108.63,
00:00:47,108.63,
00:00:48,108.63,
00:00:49,108.63,
00:00:50,108.63,
00:00:51,108.63,
00:00:52,77.94,
00:00:53,108.63,
