Time (s), Speed
00:00:00,79.52,
00:00:01,113.89,
00:00:02,113.89,
00:00:03,113.89,
00:00:04,113.89,
00:00:05,39.80,
00:00:06,55.24,
00:00:07,56.65,
00:00:08,113.89,
00:00:09,113.89,
00:00:10,65.46,
00:00:11,68.61,
00:00:12,113.89,
00:00:13,65.16,
00:00:14,81.71,
00:00:15,81.71,
00:00:16,69.34,
00:00:17,113.89,
00:00:18,113.89,
00:00:19,28.47,
00:00:20,56.94,
00:00:21,86.32,
00:00:22,46.52,
00:00:23,63.71,
00:00:24,92.14,
00:00:25,81.71,
00:00:26,59.31,
00:00:27,55.24,
00:00:28,56.01,
00:00:29,64.11,
00:00:30,56.94,
00:00:31,35.19,
00:00:32,110.78,
00:00:33,113.89,
00:00:34,113.89,
00:00:35,113.89,
00:00:36,113.89,
00:00:37,113.89,
00:00:38,113.89,
00:00:39,113.89,
00:00:40,113.89,
00:00:41,81.71,
00:00:42,81.71,
00:00:43,81.71,
00:00:44,81.71,
00:00:45,81.71,
00:00:46,113.89,
00:00:47,113.89,
00:00:48,113.89,
00:00:49,113.89,
00:00:50,113.89,
00:00:51,113.89,
00:00:52,81.71,
00:00:53,86.93,
00:00:54,113.89,
00:00:55,113.89,
00:00:56,88.74,
