Time (s), Speed
00:00:00,54.86,
00:00:01,100.18,
00:00:02,100.18,
00:00:03,100.18,
00:00:04,100.18,
00:00:05,81.05,
00:00:06,81.05,
00:00:07,28.54,
00:00:08,42.22,
00:00:09,50.09,
00:00:10,84.20,
00:00:11,100.18,
00:00:12,100.18,
00:00:13,100.18,
00:00:14,100.18,
00:00:15,100.18,
00:00:16,71.87,
00:00:17,71.87,
00:00:18,71.87,
00:00:19,71.87,
00:00:20,81.05,
00:00:21,48.59,
00:00:22,71.87,
00:00:23,71.87,
00:00:24,71.87,
00:00:25,100.18,
00:00:26,81.05,
00:00:27,81.05,
00:00:28,81.05,
00:00:29,49.53,
00:00:30,30.96,
00:00:31,37.10,
00:00:32,30.96,
00:00:33,30.96,
00:00:34,81.05,
00:00:35,81.05,
00:00:36,34.73,
00:00:37,81.05,
00:00:38,91.60,
00:00:39,100.18,
00:00:40,100.18,
00:00:41,71.87,
00:00:42,71.87,
00:00:43,100.18,
00:00:44,100.18,
00:00:45,100.18,
00:00:46,100.18,
00:00:47,100.18,
00:00:48,100.18,
00:00:49,100.18,
00:00:50,100.18,
00:00:51,100.18,
00:00:52,100.18,
00:00:53,100.18,
00:00:54,100.18,
00:00:55,100.18,
00:00:56,100.18,
00:00:57,100.18,
00:00:58,100.18,
00:00:59,100.18,
00:01:00,100.18,
00:01:01,100.18,
00:01:02,100.18,
