Time (s), Speed
00:00:00,57.15,
00:00:01,62.50,
00:00:02,88.40,
00:00:03,114.29,
00:00:04,66.27,
00:00:05,81.40,
00:00:06,57.09,
00:00:07,35.32,
00:00:08,9.07,
00:00:09,24.23,
00:00:10,11.88,
00:00:11,64.02,
00:00:12,35.32,
00:00:13,69.98,
00:00:14,85.96,
00:00:15,114.29,
00:00:16,114.29,
00:00:17,114.29,
00:00:18,57.15,
00:00:19,114.29,
00:00:20,92.46,
00:00:21,114.29,
00:00:22,82.00,
00:00:23,90.74,
00:00:24,82.00,
00:00:25,91.86,
00:00:26,33.69,
00:00:27,82.00,
00:00:28,31.04,
00:00:29,55.43,
00:00:30,14.71,
00:00:31,114.29,
00:00:32,55.43,
00:00:33,28.57,
00:00:34,38.77,
00:00:35,28.57,
00:00:36,28.57,
00:00:37,57.15,
00:00:38,41.08,
00:00:39,84.33,
00:00:40,114.29,
00:00:41,114.29,
00:00:42,114.29,
00:00:43,114.29,
00:00:44,114.29,
00:00:45,82.00,
00:00:46,82.00,
00:00:47,114.29,
00:00:48,114.29,
00:00:49,82.00,
00:00:50,94.08,
00:00:51,114.29,
00:00:52,114.29,
00:00:53,114.29,
00:00:54,114.29,
00:00:55,88.82,
00:00:56,82.00,
00:00:57,82.00,
00:00:58,82.00,
00:00:59,114.29,
00:01:00,82.00,
00:01:01,114.29,
00:01:02,82.00,
00:01:03,92.46,
00:01:04,114.29,
