Time (s), Speed
00:00:00,112.75,
00:00:01,101.92,
00:00:02,101.92,
00:00:03,101.92,
00:00:04,84.95,
00:00:05,101.92,
00:00:06,142.06,
00:00:07,106.51,
00:00:08,111.87,
00:00:09,142.06,
00:00:10,101.92,
00:00:11,142.06,
00:00:12,101.92,
00:00:13,101.92,
00:00:14,101.92,
00:00:15,111.49,
00:00:16,101.92,
00:00:17,101.92,
00:00:18,101.92,
00:00:19,101.92,
00:00:20,101.92,
00:00:21,110.58,
00:00:22,101.92,
00:00:23,101.92,
00:00:24,101.92,
00:00:25,101.92,
00:00:26,142.06,
00:00:27,142.06,
00:00:28,142.06,
00:00:29,142.06,
00:00:30,142.06,
00:00:31,142.06,
00:00:32,101.92,
00:00:33,101.92,
00:00:34,101.92,
00:00:35,101.92,
00:00:36,101.92,
00:00:37,142.06,
00:00:38,142.06,
00:00:39,142.06,
00:00:40,142.06,
00:00:41,142.06,
