Time (s), Speed
00:00:00,96.27,
00:00:01,109.21,
00:00:02,78.35,
00:00:03,109.21,
00:00:04,88.35,
00:00:05,88.86,
00:00:06,78.35,
00:00:07,54.60,
00:00:08,109.21,
00:00:09,78.35,
00:00:10,109.21,
00:00:11,109.21,
00:00:12,109.21,
00:00:13,109.21,
00:00:14,109.21,
00:00:15,109.21,
00:00:16,78.35,
00:00:17,78.35,
00:00:18,78.35,
00:00:19,78.35,
00:00:20,78.35,
00:00:21,83.60,
00:00:22,88.35,
00:00:23,88.35,
00:00:24,88.35,
00:00:25,88.35,
00:00:26,88.35,
00:00:27,52.97,
00:00:28,56.44,
00:00:29,78.35,
00:00:30,78.35,
00:00:31,78.35,
00:00:32,97.54,
00:00:33,109.21,
00:00:34,109.21,
00:00:35,109.21,
00:00:36,109.21,
00:00:37,109.21,
00:00:38,109.21,
00:00:39,109.21,
00:00:40,109.21,
00:00:41,109.21,
00:00:42,109.21,
00:00:43,109.21,
00:00:44,109.21,
00:00:45,78.35,
00:00:46,109.21,
00:00:47,109.21,
00:00:48,109.21,
00:00:49,78.35,
00:00:50,105.75,
00:00:51,109.21,
00:00:52,109.21,
00:00:53,78.35,
00:00:54,109.21,
