Time (s), Speed
00:00:00,58.89,
00:00:01,87.11,
00:00:02,87.11,
00:00:03,87.55,
00:00:04,60.71,
00:00:05,37.52,
00:00:06,63.67,
00:00:07,24.95,
00:00:08,37.52,
00:00:09,16.47,
00:00:10,37.52,
00:00:11,37.52,
00:00:12,44.84,
00:00:13,37.52,
00:00:14,87.11,
00:00:15,60.71,
00:00:16,97.35,
00:00:17,87.11,
00:00:18,87.11,
00:00:19,121.41,
00:00:20,87.11,
00:00:21,87.11,
00:00:22,65.70,
00:00:23,121.41,
00:00:24,84.17,
00:00:25,60.71,
00:00:26,60.71,
00:00:27,62.15,
00:00:28,32.59,
00:00:29,58.89,
00:00:30,58.89,
00:00:31,58.89,
00:00:32,72.95,
00:00:33,58.89,
00:00:34,53.93,
00:00:35,59.16,
00:00:36,37.52,
00:00:37,30.35,
00:00:38,44.31,
00:00:39,37.52,
00:00:40,37.52,
00:00:41,67.71,
00:00:42,98.22,
00:00:43,87.11,
00:00:44,121.41,
00:00:45,87.11,
00:00:46,87.11,
00:00:47,87.11,
00:00:48,87.11,
00:00:49,121.41,
00:00:50,121.41,
00:00:51,121.41,
00:00:52,121.41,
00:00:53,121.41,
00:00:54,121.41,
00:00:55,121.41,
00:00:56,121.41,
00:00:57,121.41,
00:00:58,87.11,
00:00:59,87.11,
00:01:00,87.11,
00:01:01,87.11,
00:01:02,87.11,
00:01:03,87.11,
00:01:04,87.11,
00:01:05,87.11,
00:01:06,87.11,
00:01:07,121.41,
