Time (s), Speed
00:00:00,73.15,
00:00:01,101.96,
00:00:02,101.96,
00:00:03,101.96,
00:00:04,101.96,
00:00:05,101.96,
00:00:06,101.96,
00:00:07,96.85,
00:00:08,101.96,
00:00:09,101.96,
00:00:10,101.96,
00:00:11,101.96,
00:00:12,101.96,
00:00:13,101.96,
00:00:14,87.06,
00:00:15,101.96,
00:00:16,50.98,
00:00:17,96.66,
00:00:18,73.15,
00:00:19,73.15,
00:00:20,101.96,
00:00:21,73.15,
00:00:22,55.65,
00:00:23,32.72,
00:00:24,47.92,
00:00:25,33.74,
00:00:26,50.98,
00:00:27,22.98,
00:00:28,28.01,
00:00:29,31.51,
00:00:30,49.45,
00:00:31,87.81,
00:00:32,101.96,
00:00:33,101.96,
00:00:34,101.96,
00:00:35,101.96,
00:00:36,101.96,
00:00:37,101.96,
00:00:38,101.96,
00:00:39,101.96,
00:00:40,101.96,
00:00:41,101.96,
00:00:42,101.96,
00:00:43,101.96,
00:00:44,101.96,
00:00:45,101.96,
00:00:46,101.96,
00:00:47,101.96,
00:00:48,101.96,
00:00:49,101.96,
00:00:50,101.96,
00:00:51,101.96,
00:00:52,101.96,
00:00:53,101.96,
00:00:54,101.96,
00:00:55,101.96,
00:00:56,101.96,
