Time (s), Speed
00:00:00,72.05,
00:00:01,72.05,
00:00:02,72.05,
00:00:03,72.05,
00:00:04,72.05,
00:00:05,72.05,
00:00:06,72.05,
00:00:07,81.25,
00:00:08,50.21,
00:00:09,68.34,
00:00:10,72.05,
00:00:11,75.81,
00:00:12,100.43,
00:00:13,57.08,
00:00:14,72.05,
00:00:15,100.43,
00:00:16,100.43,
00:00:17,100.43,
00:00:18,100.43,
00:00:19,100.43,
00:00:20,72.05,
00:00:21,72.05,
00:00:22,72.05,
00:00:23,72.05,
00:00:24,72.05,
00:00:25,72.05,
00:00:26,72.05,
00:00:27,72.05,
00:00:28,72.98,
00:00:29,81.25,
00:00:30,81.25,
00:00:31,81.25,
00:00:32,81.25,
00:00:33,28.51,
00:00:34,81.25,
00:00:35,72.05,
00:00:36,82.44,
00:00:37,100.43,
00:00:38,100.43,
00:00:39,100.43,
00:00:40,100.43,
00:00:41,100.43,
00:00:42,100.43,
00:00:43,100.43,
00:00:44,100.43,
00:00:45,100.43,
00:00:46,100.43,
00:00:47,100.43,
00:00:48,100.43,
00:00:49,100.43,
00:00:50,100.43,
00:00:51,100.43,
00:00:52,100.43,
00:00:53,100.43,
00:00:54,100.43,
00:00:55,100.43,
00:00:56,100.43,
00:00:57,100.43,
00:00:58,100.43,
00:00:59,72.05,
00:01:00,72.05,
00:01:01,100.43,
