Time (s), Speed
00:00:00,31.61,
00:00:01,80.88,
00:00:02,90.72,
00:00:03,90.72,
00:00:04,90.72,
00:00:05,74.14,
00:00:06,63.22,
00:00:07,77.63,
00:00:08,90.72,
00:00:09,90.72,
00:00:10,63.22,
00:00:11,90.72,
00:00:12,90.72,
00:00:13,90.72,
00:00:14,90.72,
00:00:15,90.72,
00:00:16,90.72,
00:00:17,90.72,
00:00:18,90.72,
00:00:19,104.60,
00:00:20,126.44,
00:00:21,126.44,
00:00:22,90.72,
00:00:23,63.22,
00:00:24,90.72,
00:00:25,63.22,
00:00:26,90.72,
00:00:27,71.18,
00:00:28,31.61,
00:00:29,31.61,
00:00:30,31.61,
00:00:31,44.71,
00:00:32,31.61,
00:00:33,32.76,
00:00:34,90.72,
00:00:35,90.72,
00:00:36,90.72,
00:00:37,90.72,
00:00:38,90.72,
00:00:39,90.72,
00:00:40,90.72,
00:00:41,126.44,
00:00:42,126.44,
00:00:43,126.44,
00:00:44,126.44,
00:00:45,126.44,
00:00:46,126.44,
00:00:47,126.44,
00:00:48,126.44,
00:00:49,90.72,
00:00:50,90.72,
00:00:51,90.72,
00:00:52,90.72,
00:00:53,90.72,
00:00:54,90.72,
00:00:55,90.72,
00:00:56,126.44,
00:00:57,126.44,
