Time (s), Speed
00:00:00,95.65,
00:00:01,73.71,
00:00:02,102.74,
00:00:03,102.74,
00:00:04,71.75,
00:00:05,73.71,
00:00:06,35.96,
00:00:07,51.21,
00:00:08,25.69,
00:00:09,51.37,
00:00:10,46.35,
00:00:11,70.37,
00:00:12,9.89,
00:00:13,49.83,
00:00:14,28.57,
00:00:15,73.71,
00:00:16,51.37,
00:00:17,89.14,
00:00:18,102.74,
00:00:19,81.03,
00:00:20,102.74,
00:00:21,51.65,
00:00:22,76.42,
00:00:23,51.37,
00:00:24,51.37,
00:00:25,61.70,
00:00:26,73.71,
00:00:27,73.71,
00:00:28,51.37,
00:00:29,51.37,
00:00:30,25.69,
00:00:31,51.37,
00:00:32,102.74,
00:00:33,51.37,
00:00:34,49.83,
00:00:35,51.37,
00:00:36,25.69,
00:00:37,25.69,
00:00:38,25.69,
00:00:39,25.69,
00:00:40,25.69,
00:00:41,23.27,
00:00:42,25.69,
00:00:43,25.69,
00:00:44,25.69,
00:00:45,49.83,
00:00:46,51.37,
00:00:47,25.69,
00:00:48,33.58,
00:00:49,51.37,
00:00:50,23.59,
00:00:51,97.47,
00:00:52,102.74,
00:00:53,102.74,
00:00:54,102.74,
00:00:55,102.74,
00:00:56,102.74,
00:00:57,102.74,
00:00:58,102.74,
00:00:59,102.74,
00:01:00,102.74,
00:01:01,102.74,
00:01:02,102.74,
00:01:03,102.74,
00:01:04,102.74,
00:01:05,102.74,
00:01:06,102.74,
00:01:07,102.74,
00:01:08,102.74,
00:01:09,102.74,
00:01:10,102.74,
00:01:11,102.74,
00:01:12,102.74,
00:01:13,102.74,
00:01:14,102.74,
00:01:15,102.74,
