Time (s), Speed
00:00:00,120.00,
00:00:01,120.00,
00:00:02,120.00,
00:00:03,120.00,
00:00:04,120.00,
00:00:05,86.10,
00:00:06,86.10,
00:00:07,120.00,
00:00:08,120.00,
00:00:09,120.00,
00:00:10,120.00,
00:00:11,120.00,
00:00:12,97.08,
00:00:13,120.00,
00:00:14,58.20,
00:00:15,86.10,
00:00:16,86.10,
00:00:17,86.10,
00:00:18,97.08,
00:00:19,97.08,
00:00:20,97.08,
00:00:21,97.08,
00:00:22,37.08,
00:00:23,37.08,
00:00:24,97.08,
00:00:25,86.10,
00:00:26,120.00,
00:00:27,120.00,
00:00:28,120.00,
00:00:29,120.00,
00:00:30,120.00,
00:00:31,120.00,
00:00:32,120.00,
00:00:33,120.00,
00:00:34,120.00,
00:00:35,120.00,
00:00:36,86.10,
00:00:37,86.10,
00:00:38,86.10,
00:00:39,86.10,
00:00:40,97.08,
00:00:41,97.08,
00:00:42,120.00,
00:00:43,120.00,
00:00:44,120.00,
00:00:45,120.00,
00:00:46,120.00,
00:00:47,110.95,
00:00:48,120.00,
