Time (s), Speed
00:00:00,92.62,
00:00:01,130.12,
00:00:02,92.88,
00:00:03,78.07,
00:00:04,78.07,
00:00:05,100.30,
00:00:06,42.05,
00:00:07,48.76,
00:00:08,83.93,
00:00:09,100.30,
00:00:10,81.31,
00:00:11,100.30,
00:00:12,106.86,
00:00:13,78.07,
00:00:14,123.55,
00:00:15,88.11,
00:00:16,78.07,
00:00:17,97.77,
00:00:18,74.27,
00:00:19,100.30,
00:00:20,106.37,
00:00:21,74.27,
00:00:22,74.27,
00:00:23,74.27,
00:00:24,106.37,
00:00:25,106.37,
00:00:26,47.22,
00:00:27,47.22,
00:00:28,47.22,
00:00:29,130.12,
00:00:30,130.12,
00:00:31,130.12,
00:00:32,130.12,
00:00:33,130.12,
00:00:34,130.12,
00:00:35,100.30,
00:00:36,100.30,
00:00:37,100.30,
00:00:38,130.12,
00:00:39,100.30,
00:00:40,106.37,
00:00:41,106.37,
00:00:42,100.30,
00:00:43,100.30,
00:00:44,100.30,
00:00:45,100.30,
00:00:46,85.53,
00:00:47,87.48,
00:00:48,100.30,
00:00:49,100.30,
00:00:50,100.30,
00:00:51,100.30,
00:00:52,100.30,
00:00:53,74.27,
00:00:54,74.27,
00:00:55,100.30,
00:00:56,112.14,
