Time (s), Speed
00:00:00,118.92,
00:00:01,118.92,
00:00:02,91.66,
00:00:03,75.46,
00:00:04,97.22,
00:00:05,27.28,
00:00:06,38.71,
00:00:07,70.37,
00:00:08,91.66,
00:00:09,98.67,
00:00:10,91.66,
00:00:11,95.11,
00:00:12,91.66,
00:00:13,91.66,
00:00:14,91.66,
00:00:15,91.66,
00:00:16,91.66,
00:00:17,91.66,
00:00:18,91.66,
00:00:19,118.92,
00:00:20,97.22,
00:00:21,97.22,
00:00:22,97.22,
00:00:23,97.22,
00:00:24,97.22,
00:00:25,43.15,
00:00:26,37.81,
00:00:27,97.22,
00:00:28,91.66,
00:00:29,118.06,
00:00:30,118.92,
00:00:31,118.92,
00:00:32,118.92,
00:00:33,118.92,
00:00:34,118.92,
00:00:35,118.92,
00:00:36,118.92,
00:00:37,118.92,
00:00:38,118.92,
00:00:39,91.66,
00:00:40,91.66,
00:00:41,91.66,
00:00:42,118.92,
00:00:43,118.92,
00:00:44,118.92,
00:00:45,91.66,
00:00:46,91.66,
00:00:47,91.66,
00:00:48,91.66,
00:00:49,91.66,
00:00:50,114.11,
00:00:51,118.92,
00:00:52,91.66,
00:00:53,91.66,
00:00:54,116.53,
