Time (s), Speed
00:00:00,71.78,
00:00:01,103.07,
00:00:02,76.33,
00:00:03,80.23,
00:00:04,109.32,
00:00:05,109.32,
00:00:06,109.32,
00:00:07,51.41,
00:00:08,48.52,
00:00:09,51.39,
00:00:10,39.77,
00:00:11,12.12,
00:00:12,26.44,
00:00:13,41.93,
00:00:14,80.23,
00:00:15,80.23,
00:00:16,83.69,
00:00:17,133.72,
00:00:18,133.72,
00:00:19,80.23,
00:00:20,80.23,
00:00:21,80.23,
00:00:22,114.91,
00:00:23,103.07,
00:00:24,103.07,
00:00:25,64.29,
00:00:26,100.69,
00:00:27,103.07,
00:00:28,56.47,
00:00:29,53.49,
00:00:30,68.73,
00:00:31,53.49,
00:00:32,53.49,
00:00:33,4.79,
00:00:34,0.00,
00:00:35,22.25,
00:00:36,0.00,
00:00:37,20.08,
00:00:38,10.25,
00:00:39,67.56,
00:00:40,103.07,
00:00:41,103.07,
00:00:42,103.07,
00:00:43,103.07,
00:00:44,133.72,
00:00:45,133.72,
00:00:46,133.72,
00:00:47,133.72,
00:00:48,133.72,
00:00:49,133.72,
00:00:50,103.07,
00:00:51,103.07,
00:00:52,103.07,
00:00:53,80.23,
00:00:54,80.23,
00:00:55,103.07,
00:00:56,103.07,
00:00:57,103.07,
00:00:58,103.07,
00:00:59,82.09,
00:01:00,80.23,
00:01:01,80.23,
00:01:02,80.23,
00:01:03,103.07,
00:01:04,103.07,
00:01:05,103.07,
00:01:06,103.07,
