Time (s), Speed
00:00:00,70.34,
00:00:01,72.55,
00:00:02,93.20,
00:00:03,43.88,
00:00:04,70.32,
00:00:05,69.02,
00:00:06,69.02,
00:00:07,43.88,
00:00:08,43.88,
00:00:09,43.88,
00:00:10,43.88,
00:00:11,43.88,
00:00:12,43.88,
00:00:13,43.88,
00:00:14,36.88,
00:00:15,25.41,
00:00:16,26.66,
00:00:17,27.25,
00:00:18,6.80,
00:00:19,15.42,
00:00:20,32.06,
00:00:21,62.70,
00:00:22,48.37,
00:00:23,72.55,
00:00:24,72.55,
00:00:25,72.55,
00:00:26,72.55,
00:00:27,72.55,
00:00:28,72.55,
00:00:29,77.61,
00:00:30,93.20,
00:00:31,93.20,
00:00:32,93.20,
00:00:33,93.20,
00:00:34,88.61,
00:00:35,48.37,
00:00:36,48.37,
00:00:37,48.37,
00:00:38,69.02,
00:00:39,43.88,
00:00:40,43.88,
00:00:41,43.88,
00:00:42,43.88,
00:00:43,43.88,
00:00:44,43.88,
00:00:45,44.40,
00:00:46,7.83,
00:00:47,23.07,
00:00:48,9.27,
00:00:49,4.31,
00:00:50,14.09,
00:00:51,36.56,
00:00:52,26.85,
00:00:53,43.88,
00:00:54,13.18,
00:00:55,27.37,
00:00:56,25.52,
00:00:57,43.15,
00:00:58,84.38,
00:00:59,93.20,
00:01:00,93.20,
00:01:01,93.20,
00:01:02,93.20,
00:01:03,104.32,
00:01:04,120.92,
00:01:05,120.92,
00:01:06,120.92,
00:01:07,120.92,
00:01:08,120.92,
00:01:09,120.92,
00:01:10,93.20,
00:01:11,93.20,
00:01:12,93.20,
00:01:13,93.20,
00:01:14,93.20,
00:01:15,120.92,
00:01:16,120.92,
00:01:17,120.92,
00:01:18,120.92,
00:01:19,93.20,
00:01:20,93.20,
00:01:21,93.20,
00:01:22,93.20,
00:01:23,93.20,
00:01:24,93.20,
00:01:25,120.92,
