Time (s), Speed
00:00:00,80.64,
00:00:01,87.23,
00:00:02,104.70,
00:00:03,104.64,
00:00:04,111.05,
00:00:05,111.05,
00:00:06,46.64,
00:00:07,38.34,
00:00:08,18.14,
00:00:09,22.84,
00:00:10,26.80,
00:00:11,19.17,
00:00:12,11.11,
00:00:13,14.62,
00:00:14,20.24,
00:00:15,104.70,
00:00:16,81.50,
00:00:17,81.50,
00:00:18,98.55,
00:00:19,104.70,
00:00:20,77.54,
00:00:21,77.54,
00:00:22,81.50,
00:00:23,81.50,
00:00:24,81.50,
00:00:25,81.50,
00:00:26,81.50,
00:00:27,81.50,
00:00:28,77.54,
00:00:29,49.29,
00:00:30,65.98,
00:00:31,75.64,
00:00:32,77.54,
00:00:33,49.29,
00:00:34,49.29,
00:00:35,34.76,
00:00:36,13.90,
00:00:37,38.52,
00:00:38,22.14,
00:00:39,38.25,
00:00:40,40.70,
00:00:41,11.97,
00:00:42,20.72,
00:00:43,39.91,
00:00:44,49.29,
00:00:45,104.70,
00:00:46,104.70,
00:00:47,104.70,
00:00:48,104.70,
00:00:49,104.70,
00:00:50,104.70,
00:00:51,122.81,
00:00:52,135.83,
00:00:53,135.83,
00:00:54,135.83,
00:00:55,135.83,
00:00:56,135.83,
00:00:57,135.83,
00:00:58,135.83,
00:00:59,135.83,
00:01:00,135.83,
00:01:01,104.70,
00:01:02,104.70,
00:01:03,135.83,
00:01:04,135.83,
00:01:05,135.83,
00:01:06,104.70,
00:01:07,104.70,
00:01:08,135.83,
