Time (s), Speed
00:00:00,103.37,
00:00:01,79.68,
00:00:02,62.02,
00:00:03,59.00,
00:00:04,79.68,
00:00:05,62.02,
00:00:06,59.00,
00:00:07,21.24,
00:00:08,27.28,
00:00:09,58.94,
00:00:10,59.00,
00:00:11,35.80,
00:00:12,36.86,
00:00:13,37.51,
00:00:14,0.00,
00:00:15,17.31,
00:00:16,44.92,
00:00:17,41.35,
00:00:18,37.51,
00:00:19,59.73,
00:00:20,79.68,
00:00:21,79.68,
00:00:22,79.68,
00:00:23,79.68,
00:00:24,79.68,
00:00:25,79.68,
00:00:26,79.68,
00:00:27,79.68,
00:00:28,79.68,
00:00:29,79.68,
00:00:30,79.68,
00:00:31,79.68,
00:00:32,59.00,
00:00:33,79.68,
00:00:34,79.68,
00:00:35,37.51,
00:00:36,59.00,
00:00:37,37.51,
00:00:38,37.21,
00:00:39,37.51,
00:00:40,37.51,
00:00:41,37.51,
00:00:42,37.51,
00:00:43,37.51,
00:00:44,37.51,
00:00:45,37.51,
00:00:46,37.51,
00:00:47,37.51,
00:00:48,37.93,
00:00:49,37.51,
00:00:50,37.51,
00:00:51,84.50,
00:00:52,79.68,
00:00:53,79.68,
00:00:54,79.68,
00:00:55,79.68,
00:00:56,103.37,
00:00:57,103.37,
00:00:58,103.37,
00:00:59,103.37,
00:01:00,103.37,
00:01:01,103.37,
00:01:02,103.37,
00:01:03,103.37,
00:01:04,103.37,
00:01:05,103.37,
00:01:06,103.37,
00:01:07,103.37,
00:01:08,103.37,
00:01:09,103.37,
00:01:10,103.37,
00:01:11,103.37,
00:01:12,103.37,
00:01:13,103.37,
00:01:14,103.37,
00:01:15,103.37,
00:01:16,103.37,
00:01:17,103.37,
00:01:18,103.37,
00:01:19,103.37,
00:01:20,103.37,
