Time (s), Speed
00:00:00,102.76,
00:00:01,102.76,
00:00:02,100.79,
00:00:03,79.21,
00:00:04,79.21,
00:00:05,61.65,
00:00:06,58.66,
00:00:07,59.70,
00:00:08,102.76,
00:00:09,102.76,
00:00:10,102.76,
00:00:11,102.76,
00:00:12,102.76,
00:00:13,102.76,
00:00:14,79.21,
00:00:15,102.76,
00:00:16,102.76,
00:00:17,102.76,
00:00:18,102.76,
00:00:19,102.76,
00:00:20,61.65,
00:00:21,79.21,
00:00:22,79.21,
00:00:23,79.21,
00:00:24,79.21,
00:00:25,102.76,
00:00:26,80.25,
00:00:27,102.76,
00:00:28,102.76,
00:00:29,102.76,
00:00:30,102.76,
00:00:31,102.76,
00:00:32,102.76,
00:00:33,102.76,
00:00:34,102.76,
00:00:35,79.21,
00:00:36,97.36,
00:00:37,102.76,
00:00:38,102.76,
00:00:39,102.76,
00:00:40,102.76,
00:00:41,102.76,
00:00:42,102.76,
00:00:43,102.76,
00:00:44,102.76,
00:00:45,102.76,
00:00:46,102.76,
00:00:47,102.76,
00:00:48,102.76,
00:00:49,102.76,
00:00:50,102.76,
00:00:51,102.76,
00:00:52,102.76,
00:00:53,102.76,
00:00:54,102.76,
00:00:55,102.76,
