Time (s), Speed
00:00:00,120.45,
00:00:01,95.20,
00:00:02,92.85,
00:00:03,101.70,
00:00:04,72.27,
00:00:05,72.27,
00:00:06,72.27,
00:00:07,77.16,
00:00:08,120.45,
00:00:09,120.45,
00:00:10,92.85,
00:00:11,120.45,
00:00:12,120.45,
00:00:13,92.85,
00:00:14,72.27,
00:00:15,100.41,
00:00:16,120.45,
00:00:17,120.45,
00:00:18,120.45,
00:00:19,120.45,
00:00:20,92.85,
00:00:21,72.27,
00:00:22,92.85,
00:00:23,112.67,
00:00:24,92.85,
00:00:25,92.85,
00:00:26,92.85,
00:00:27,92.85,
00:00:28,120.45,
00:00:29,120.45,
00:00:30,120.45,
00:00:31,120.45,
00:00:32,120.45,
00:00:33,120.45,
00:00:34,120.45,
00:00:35,92.85,
00:00:36,92.85,
00:00:37,92.85,
00:00:38,92.85,
00:00:39,120.45,
00:00:40,120.45,
00:00:41,120.45,
00:00:42,120.45,
00:00:43,120.45,
00:00:44,120.45,
00:00:45,92.85,
00:00:46,92.85,
00:00:47,92.85,
00:00:48,92.85,
00:00:49,120.45,
00:00:50,120.45,
