Time (s), Speed
00:00:00,82.06,
00:00:01,93.78,
00:00:02,106.46,
00:00:03,42.58,
00:00:04,82.06,
00:00:05,94.58,
00:00:06,73.57,
00:00:07,38.63,
00:00:08,38.63,
00:00:09,82.06,
00:00:10,106.46,
00:00:11,56.86,
00:00:12,91.88,
00:00:13,82.06,
00:00:14,106.46,
00:00:15,106.46,
00:00:16,82.06,
00:00:17,82.06,
00:00:18,85.18,
00:00:19,82.06,
00:00:20,63.88,
00:00:21,82.06,
00:00:22,82.06,
00:00:23,82.06,
00:00:24,82.06,
00:00:25,87.03,
00:00:26,87.03,
00:00:27,60.77,
00:00:28,38.63,
00:00:29,38.63,
00:00:30,49.07,
00:00:31,38.63,
00:00:32,38.63,
00:00:33,67.36,
00:00:34,38.63,
00:00:35,82.06,
00:00:36,87.03,
00:00:37,106.46,
00:00:38,106.46,
00:00:39,106.46,
00:00:40,106.46,
00:00:41,106.46,
00:00:42,106.46,
00:00:43,106.46,
00:00:44,106.46,
00:00:45,106.46,
00:00:46,106.46,
00:00:47,106.46,
00:00:48,106.46,
00:00:49,106.46,
00:00:50,106.46,
00:00:51,106.46,
00:00:52,106.46,
00:00:53,106.46,
00:00:54,106.46,
00:00:55,106.46,
00:00:56,106.46,
00:00:57,106.46,
00:00:58,106.46,
00:00:59,106.46,
00:01:00,106.46,
00:01:01,106.46,
00:01:02,106.46,
