Time (s), Speed
00:00:00,104.35,
00:00:01,65.11,
00:00:02,88.05,
00:00:03,63.15,
00:00:04,90.44,
00:00:05,40.14,
00:00:06,40.14,
00:00:07,56.84,
00:00:08,39.85,
00:00:09,5.08,
00:00:10,29.09,
00:00:11,26.96,
00:00:12,41.26,
00:00:13,10.56,
00:00:14,23.58,
00:00:15,7.47,
00:00:16,44.25,
00:00:17,104.39,
00:00:18,85.28,
00:00:19,110.63,
00:00:20,110.63,
00:00:21,64.65,
00:00:22,85.28,
00:00:23,85.28,
00:00:24,66.38,
00:00:25,85.28,
00:00:26,66.38,
00:00:27,85.28,
00:00:28,85.10,
00:00:29,63.22,
00:00:30,88.07,
00:00:31,110.63,
00:00:32,44.25,
00:00:33,50.05,
00:00:34,65.19,
00:00:35,30.94,
00:00:36,40.14,
00:00:37,32.81,
00:00:38,23.52,
00:00:39,5.02,
00:00:40,22.39,
00:00:41,23.62,
00:00:42,15.17,
00:00:43,17.08,
00:00:44,33.42,
00:00:45,6.49,
00:00:46,20.04,
00:00:47,40.14,
00:00:48,52.87,
00:00:49,110.63,
00:00:50,110.63,
00:00:51,110.63,
00:00:52,110.63,
00:00:53,110.63,
00:00:54,85.28,
00:00:55,85.28,
00:00:56,85.28,
00:00:57,85.28,
00:00:58,85.28,
00:00:59,110.63,
00:01:00,110.63,
00:01:01,110.63,
00:01:02,110.63,
00:01:03,110.63,
00:01:04,85.28,
00:01:05,85.28,
00:01:06,85.28,
00:01:07,85.28,
00:01:08,85.28,
00:01:09,85.28,
00:01:10,85.28,
00:01:11,89.88,
00:01:12,110.63,
00:01:13,110.63,
00:01:14,85.28,
00:01:15,110.63,
00:01:16,85.28,
00:01:17,85.28,
00:01:18,41.20,
