Time (s), Speed
00:00:00,42.91,
00:00:01,94.45,
00:00:02,92.06,
00:00:03,68.18,
00:00:04,68.18,
00:00:05,43.34,
00:00:06,28.98,
00:00:07,5.79,
00:00:08,43.34,
00:00:09,5.00,
00:00:10,16.83,
00:00:11,6.68,
00:00:12,37.02,
00:00:13,43.34,
00:00:14,0.00,
00:00:15,12.57,
00:00:16,41.12,
00:00:17,43.34,
00:00:18,5.86,
00:00:19,28.61,
00:00:20,43.34,
00:00:21,43.34,
00:00:22,69.82,
00:00:23,71.66,
00:00:24,71.66,
00:00:25,71.66,
00:00:26,92.06,
00:00:27,92.06,
00:00:28,92.06,
00:00:29,92.06,
00:00:30,92.06,
00:00:31,92.06,
00:00:32,92.06,
00:00:33,71.66,
00:00:34,92.06,
00:00:35,71.66,
00:00:36,68.18,
00:00:37,43.34,
00:00:38,62.82,
00:00:39,43.34,
00:00:40,47.77,
00:00:41,43.34,
00:00:42,43.34,
00:00:43,43.32,
00:00:44,15.78,
00:00:45,14.33,
00:00:46,35.94,
00:00:47,43.34,
00:00:48,9.25,
00:00:49,11.06,
00:00:50,23.19,
00:00:51,38.76,
00:00:52,43.34,
00:00:53,82.94,
00:00:54,65.52,
00:00:55,92.06,
00:00:56,92.06,
00:00:57,92.06,
00:00:58,92.06,
00:00:59,92.06,
00:01:00,92.06,
00:01:01,92.06,
00:01:02,92.06,
00:01:03,119.44,
00:01:04,119.44,
00:01:05,119.44,
00:01:06,119.44,
00:01:07,119.44,
00:01:08,119.44,
00:01:09,119.44,
00:01:10,92.06,
00:01:11,92.06,
00:01:12,92.06,
00:01:13,92.06,
00:01:14,92.06,
00:01:15,92.06,
00:01:16,92.06,
00:01:17,92.06,
00:01:18,92.06,
00:01:19,92.06,
00:01:20,92.06,
00:01:21,92.06,
00:01:22,92.06,
00:01:23,92.06,
