Time (s), Speed
00:00:00,101.03,
00:00:01,92.37,
00:00:02,92.37,
00:00:03,71.90,
00:00:04,80.65,
00:00:05,43.48,
00:00:06,39.84,
00:00:07,41.34,
00:00:08,40.44,
00:00:09,2.97,
00:00:10,9.29,
00:00:11,42.18,
00:00:12,6.23,
00:00:13,3.22,
00:00:14,0.00,
00:00:15,4.77,
00:00:16,24.25,
00:00:17,43.48,
00:00:18,12.68,
00:00:19,25.95,
00:00:20,43.09,
00:00:21,57.62,
00:00:22,92.37,
00:00:23,92.37,
00:00:24,92.37,
00:00:25,92.37,
00:00:26,119.83,
00:00:27,92.37,
00:00:28,113.72,
00:00:29,119.83,
00:00:30,57.24,
00:00:31,71.90,
00:00:32,50.98,
00:00:33,89.75,
00:00:34,92.37,
00:00:35,47.93,
00:00:36,47.93,
00:00:37,70.51,
00:00:38,67.83,
00:00:39,53.73,
00:00:40,47.93,
00:00:41,16.66,
00:00:42,21.98,
00:00:43,17.63,
00:00:44,22.39,
00:00:45,9.75,
00:00:46,10.61,
00:00:47,28.33,
00:00:48,15.00,
00:00:49,17.62,
00:00:50,37.62,
00:00:51,28.58,
00:00:52,43.48,
00:00:53,68.40,
00:00:54,92.37,
00:00:55,92.37,
00:00:56,92.37,
00:00:57,92.37,
00:00:58,92.37,
00:00:59,92.37,
00:01:00,92.37,
00:01:01,92.37,
00:01:02,92.37,
00:01:03,119.83,
00:01:04,119.83,
00:01:05,119.83,
00:01:06,119.83,
00:01:07,119.83,
00:01:08,119.83,
00:01:09,119.83,
00:01:10,92.37,
00:01:11,92.37,
00:01:12,92.37,
00:01:13,92.37,
00:01:14,92.37,
00:01:15,101.31,
00:01:16,119.83,
00:01:17,119.83,
00:01:18,119.83,
00:01:19,119.83,
00:01:20,92.37,
00:01:21,119.83,
