Time (s), Speed
00:00:00,83.44,
00:00:01,108.25,
00:00:02,108.25,
00:00:03,83.44,
00:00:04,61.79,
00:00:05,39.28,
00:00:06,61.79,
00:00:07,39.28,
00:00:08,39.27,
00:00:09,20.58,
00:00:10,22.20,
00:00:11,38.88,
00:00:12,83.44,
00:00:13,83.44,
00:00:14,83.44,
00:00:15,93.26,
00:00:16,108.25,
00:00:17,83.44,
00:00:18,83.44,
00:00:19,83.44,
00:00:20,86.52,
00:00:21,83.44,
00:00:22,83.44,
00:00:23,108.25,
00:00:24,108.25,
00:00:25,83.44,
00:00:26,61.79,
00:00:27,43.30,
00:00:28,43.30,
00:00:29,61.79,
00:00:30,83.44,
00:00:31,39.28,
00:00:32,52.87,
00:00:33,39.28,
00:00:34,24.01,
00:00:35,39.28,
00:00:36,6.24,
00:00:37,39.28,
00:00:38,48.18,
00:00:39,108.25,
00:00:40,108.25,
00:00:41,108.25,
00:00:42,108.25,
00:00:43,108.25,
00:00:44,108.25,
00:00:45,108.25,
00:00:46,108.25,
00:00:47,108.25,
00:00:48,108.25,
00:00:49,108.25,
00:00:50,108.25,
00:00:51,108.25,
00:00:52,108.25,
00:00:53,108.25,
00:00:54,108.25,
00:00:55,108.25,
00:00:56,108.25,
00:00:57,108.25,
00:00:58,108.25,
00:00:59,108.25,
00:01:00,108.25,
00:01:01,108.25,
00:01:02,88.49,
00:01:03,88.49,
00:01:04,88.49,
00:01:05,88.49,
00:01:06,88.49,
