Time (s), Speed
00:00:00,89.19,
00:00:01,89.19,
00:00:02,60.29,
00:00:03,88.03,
00:00:04,89.19,
00:00:05,38.09,
00:00:06,52.23,
00:00:07,26.57,
00:00:08,37.55,
00:00:09,68.61,
00:00:10,97.13,
00:00:11,62.16,
00:00:12,119.60,
00:00:13,124.31,
00:00:14,89.19,
00:00:15,89.19,
00:00:16,67.13,
00:00:17,124.31,
00:00:18,31.08,
00:00:19,62.16,
00:00:20,89.19,
00:00:21,89.19,
00:00:22,62.16,
00:00:23,62.16,
00:00:24,62.16,
00:00:25,48.14,
00:00:26,62.16,
00:00:27,35.33,
00:00:28,60.29,
00:00:29,60.29,
00:00:30,63.81,
00:00:31,31.08,
00:00:32,31.08,
00:00:33,31.08,
00:00:34,31.08,
00:00:35,31.08,
00:00:36,31.08,
00:00:37,31.08,
00:00:38,120.41,
00:00:39,124.31,
00:00:40,89.19,
00:00:41,89.19,
00:00:42,124.31,
00:00:43,124.31,
00:00:44,72.77,
00:00:45,89.19,
00:00:46,89.19,
00:00:47,89.19,
00:00:48,89.19,
00:00:49,89.19,
00:00:50,124.31,
00:00:51,124.31,
00:00:52,124.31,
00:00:53,99.79,
00:00:54,100.57,
00:00:55,89.19,
00:00:56,89.19,
00:00:57,89.19,
00:00:58,124.31,
