Time (s), Speed
00:00:00,114.46,
00:00:01,100.87,
00:00:02,69.44,
00:00:03,68.19,
00:00:04,70.30,
00:00:05,43.45,
00:00:06,43.45,
00:00:07,27.24,
00:00:08,5.94,
00:00:09,7.45,
00:00:10,40.33,
00:00:11,8.10,
00:00:12,57.17,
00:00:13,33.24,
00:00:14,59.20,
00:00:15,92.69,
00:00:16,100.87,
00:00:17,100.87,
00:00:18,70.30,
00:00:19,100.87,
00:00:20,100.87,
00:00:21,100.87,
00:00:22,100.87,
00:00:23,100.87,
00:00:24,140.60,
00:00:25,70.30,
00:00:26,35.15,
00:00:27,68.19,
00:00:28,68.19,
00:00:29,100.87,
00:00:30,77.66,
00:00:31,37.27,
00:00:32,44.06,
00:00:33,68.19,
00:00:34,70.30,
00:00:35,62.11,
00:00:36,15.67,
00:00:37,27.78,
00:00:38,23.79,
00:00:39,32.68,
00:00:40,68.19,
00:00:41,29.23,
00:00:42,68.19,
00:00:43,113.74,
00:00:44,100.87,
00:00:45,100.87,
00:00:46,100.87,
00:00:47,100.87,
00:00:48,107.71,
00:00:49,100.87,
00:00:50,100.87,
00:00:51,100.87,
00:00:52,100.87,
00:00:53,100.87,
00:00:54,100.87,
00:00:55,100.87,
00:00:56,100.87,
00:00:57,100.87,
00:00:58,100.87,
00:00:59,100.87,
00:01:00,100.87,
00:01:01,100.87,
00:01:02,70.30,
00:01:03,114.92,
