Time (s), Speed
00:00:00,26.48,
00:00:01,52.96,
00:00:02,76.00,
00:00:03,76.00,
00:00:04,76.00,
00:00:05,76.00,
00:00:06,52.96,
00:00:07,52.96,
00:00:08,59.71,
00:00:09,51.37,
00:00:10,51.37,
00:00:11,32.73,
00:00:12,32.73,
00:00:13,40.98,
00:00:14,32.73,
00:00:15,51.37,
00:00:16,76.00,
00:00:17,76.00,
00:00:18,76.00,
00:00:19,76.00,
00:00:20,76.00,
00:00:21,105.92,
00:00:22,105.92,
00:00:23,105.92,
00:00:24,76.00,
00:00:25,85.69,
00:00:26,76.00,
00:00:27,76.00,
00:00:28,52.96,
00:00:29,51.37,
00:00:30,51.37,
00:00:31,105.92,
00:00:32,52.96,
00:00:33,55.42,
00:00:34,36.77,
00:00:35,30.73,
00:00:36,52.96,
00:00:37,76.00,
00:00:38,77.53,
00:00:39,22.43,
00:00:40,49.08,
00:00:41,35.39,
00:00:42,65.90,
00:00:43,85.69,
00:00:44,84.28,
00:00:45,85.69,
00:00:46,105.92,
00:00:47,105.92,
00:00:48,105.92,
00:00:49,105.92,
00:00:50,105.92,
00:00:51,105.92,
00:00:52,105.92,
00:00:53,105.92,
00:00:54,105.92,
00:00:55,105.92,
00:00:56,76.00,
00:00:57,76.00,
00:00:58,76.00,
00:00:59,76.00,
00:01:00,105.92,
00:01:01,105.92,
00:01:02,105.92,
00:01:03,105.92,
00:01:04,105.92,
00:01:05,76.00,
