Time (s), Speed
00:00:00,79.98,
00:00:01,100.90,
00:00:02,100.90,
00:00:03,100.90,
00:00:04,100.90,
00:00:05,113.77,
00:00:06,43.46,
00:00:07,21.55,
00:00:08,40.70,
00:00:09,20.69,
00:00:10,35.16,
00:00:11,18.91,
00:00:12,35.16,
00:00:13,35.16,
00:00:14,68.21,
00:00:15,70.31,
00:00:16,70.31,
00:00:17,70.31,
00:00:18,70.31,
00:00:19,100.90,
00:00:20,100.90,
00:00:21,70.31,
00:00:22,100.90,
00:00:23,100.90,
00:00:24,42.49,
00:00:25,50.28,
00:00:26,70.31,
00:00:27,68.21,
00:00:28,70.31,
00:00:29,70.31,
00:00:30,70.31,
00:00:31,68.21,
00:00:32,43.46,
00:00:33,79.06,
00:00:34,68.21,
00:00:35,68.21,
00:00:36,43.46,
00:00:37,43.46,
00:00:38,43.46,
00:00:39,28.75,
00:00:40,29.64,
00:00:41,13.83,
00:00:42,43.46,
00:00:43,47.73,
00:00:44,45.98,
00:00:45,100.90,
00:00:46,113.77,
00:00:47,100.90,
00:00:48,100.90,
00:00:49,100.90,
00:00:50,100.90,
00:00:51,100.90,
00:00:52,100.90,
00:00:53,100.90,
00:00:54,100.90,
00:00:55,100.90,
00:00:56,100.90,
00:00:57,77.49,
00:00:58,73.87,
00:00:59,70.31,
00:01:00,100.90,
00:01:01,75.14,
00:01:02,100.90,
00:01:03,100.90,
00:01:04,100.90,
00:01:05,100.90,
00:01:06,100.90,
00:01:07,100.90,
