Time (s), Speed
00:00:00,126.78,
00:00:01,126.78,
00:00:02,90.96,
00:00:03,89.40,
00:00:04,90.96,
00:00:05,77.96,
00:00:06,90.96,
00:00:07,90.96,
00:00:08,87.00,
00:00:09,90.96,
00:00:10,115.74,
00:00:11,63.39,
00:00:12,89.09,
00:00:13,102.57,
00:00:14,90.96,
00:00:15,90.96,
00:00:16,90.96,
00:00:17,102.57,
00:00:18,102.57,
00:00:19,90.96,
00:00:20,90.96,
00:00:21,66.74,
00:00:22,90.96,
00:00:23,84.01,
00:00:24,90.96,
00:00:25,39.18,
00:00:26,102.57,
00:00:27,83.81,
00:00:28,90.96,
00:00:29,90.96,
00:00:30,90.96,
00:00:31,90.96,
00:00:32,90.96,
00:00:33,90.96,
00:00:34,90.96,
00:00:35,126.78,
00:00:36,126.78,
00:00:37,126.78,
00:00:38,90.96,
00:00:39,120.57,
00:00:40,126.78,
00:00:41,126.78,
00:00:42,126.78,
00:00:43,102.57,
00:00:44,102.57,
00:00:45,102.57,
00:00:46,90.96,
00:00:47,90.96,
