Time (s), Speed
00:00:00,42.58,
00:00:01,90.99,
00:00:02,90.99,
00:00:03,90.99,
00:00:04,63.41,
00:00:05,87.17,
00:00:06,90.99,
00:00:07,90.99,
00:00:08,31.71,
00:00:09,63.41,
00:00:10,63.41,
00:00:11,121.88,
00:00:12,126.83,
00:00:13,90.99,
00:00:14,90.99,
00:00:15,96.22,
00:00:16,90.99,
00:00:17,63.41,
00:00:18,126.83,
00:00:19,90.99,
00:00:20,90.99,
00:00:21,100.22,
00:00:22,90.99,
00:00:23,90.99,
00:00:24,66.42,
00:00:25,61.51,
00:00:26,71.98,
00:00:27,90.99,
00:00:28,126.83,
00:00:29,34.46,
00:00:30,54.64,
00:00:31,31.71,
00:00:32,44.74,
00:00:33,39.19,
00:00:34,39.19,
00:00:35,90.99,
00:00:36,66.06,
00:00:37,90.99,
00:00:38,90.99,
00:00:39,90.99,
00:00:40,90.99,
00:00:41,90.99,
00:00:42,90.99,
00:00:43,126.83,
00:00:44,126.83,
00:00:45,126.83,
00:00:46,90.99,
00:00:47,90.99,
00:00:48,90.99,
00:00:49,90.99,
00:00:50,107.60,
00:00:51,126.83,
00:00:52,93.49,
00:00:53,90.99,
00:00:54,90.99,
00:00:55,102.61,
