Time (s), Speed
00:00:00,91.98,
00:00:01,101.84,
00:00:02,101.84,
00:00:03,50.92,
00:00:04,100.55,
00:00:05,73.06,
00:00:06,73.06,
00:00:07,73.06,
00:00:08,73.06,
00:00:09,50.92,
00:00:10,73.06,
00:00:11,101.84,
00:00:12,73.06,
00:00:13,101.84,
00:00:14,101.84,
00:00:15,101.84,
00:00:16,101.84,
00:00:17,50.92,
00:00:18,81.17,
00:00:19,101.84,
00:00:20,101.84,
00:00:21,73.06,
00:00:22,73.06,
00:00:23,38.79,
00:00:24,74.31,
00:00:25,50.92,
00:00:26,50.92,
00:00:27,49.39,
00:00:28,50.92,
00:00:29,28.08,
00:00:30,25.46,
00:00:31,43.60,
00:00:32,19.98,
00:00:33,22.57,
00:00:34,76.74,
00:00:35,73.06,
00:00:36,101.84,
00:00:37,101.84,
00:00:38,101.84,
00:00:39,101.84,
00:00:40,101.84,
00:00:41,101.84,
00:00:42,101.84,
00:00:43,101.84,
00:00:44,101.84,
00:00:45,101.84,
00:00:46,101.84,
00:00:47,101.84,
00:00:48,101.84,
00:00:49,101.84,
00:00:50,101.84,
00:00:51,101.84,
00:00:52,101.84,
00:00:53,101.84,
00:00:54,101.84,
