Time (s), Speed
00:00:00,47.62,
00:00:01,90.57,
00:00:02,130.64,
00:00:03,97.27,
00:00:04,97.27,
00:00:05,67.79,
00:00:06,97.27,
00:00:07,94.33,
00:00:08,41.89,
00:00:09,26.72,
00:00:10,1.95,
00:00:11,41.37,
00:00:12,97.27,
00:00:13,97.27,
00:00:14,111.59,
00:00:15,97.27,
00:00:16,73.04,
00:00:17,67.79,
00:00:18,94.70,
00:00:19,99.10,
00:00:20,97.10,
00:00:21,97.27,
00:00:22,108.05,
00:00:23,97.27,
00:00:24,109.68,
00:00:25,109.68,
00:00:26,97.27,
00:00:27,109.68,
00:00:28,37.57,
00:00:29,41.89,
00:00:30,41.89,
00:00:31,41.89,
00:00:32,41.89,
00:00:33,65.76,
00:00:34,106.14,
00:00:35,97.27,
00:00:36,135.57,
00:00:37,97.27,
00:00:38,97.27,
00:00:39,97.27,
00:00:40,97.27,
00:00:41,97.27,
00:00:42,105.51,
00:00:43,135.57,
00:00:44,135.57,
00:00:45,135.57,
00:00:46,97.27,
00:00:47,97.27,
00:00:48,97.27,
00:00:49,97.27,
00:00:50,97.27,
00:00:51,135.57,
00:00:52,97.27,
00:00:53,97.27,
00:00:54,97.27,
