Time (s), Speed
00:00:00,99.19,
00:00:01,99.19,
00:00:02,99.19,
00:00:03,71.17,
00:00:04,71.17,
00:00:05,99.19,
00:00:06,99.19,
00:00:07,99.19,
00:00:08,99.19,
00:00:09,99.19,
00:00:10,99.19,
00:00:11,99.19,
00:00:12,99.19,
00:00:13,99.19,
00:00:14,99.19,
00:00:15,99.19,
00:00:16,99.19,
00:00:17,99.19,
00:00:18,99.19,
00:00:19,99.19,
00:00:20,99.19,
00:00:21,49.60,
00:00:22,71.17,
00:00:23,71.17,
00:00:24,93.17,
00:00:25,99.19,
00:00:26,99.19,
00:00:27,99.19,
00:00:28,99.19,
00:00:29,99.19,
00:00:30,99.19,
00:00:31,99.19,
00:00:32,99.19,
00:00:33,99.19,
00:00:34,99.19,
00:00:35,99.19,
00:00:36,99.19,
00:00:37,99.19,
00:00:38,99.19,
00:00:39,99.19,
00:00:40,99.19,
00:00:41,99.19,
00:00:42,99.19,
00:00:43,99.19,
00:00:44,99.19,
